Participant ID,Video file,Gloss,ASL-LEX Code
P33,9270674479149834-INDIAN.mp4,INDIAN,C_03_009
P33,08217123642140955-RISK.mp4,RISK,F_02_026
P33,3291708831874882-GET INFORMATION_OUT_OF.mp4,GETINFORMATIONOUTOF,E_01_057
P33,009063994499207029-SLED 2.mp4,SLED2,G_02_027
P33,5670905628983753-INNOCENT.mp4,INNOCENT,G_02_062
P33,7426465985678312-FINGER.mp4,FINGER,G_02_097
P33,49682105260277565-CATCH.mp4,CATCH3,G_02_033
P33,4517259473367454-HALLOWEEN.mp4,HALLOWEEN1,G_03_011
P33,610049012486573-STILL.mp4,STILL,G_02_085
P33,7036076708506829-DINNER.mp4,DINNER1,G_03_044
P33,7469056292303489-RAISIN.mp4,RAISIN,E_03_019
P33,1648937634377201-MUMMY.mp4,MUMMY,G_03_077
P33,08902981328446358-PLATFORM.mp4,PLATFORM,E_03_070
P33,019861014139559874-CROWN.mp4,CROWN,F_01_016
P33,2956570863580994-INSTEAD.mp4,INSTEAD,H_01_079
P33,572706864091769-SHOOTING.mp4,SHOOTING,F_01_049
P33,7227120680694643-MAD.mp4,MAD,F_01_084
P33,6810929781915647-BEND.mp4,BEND,G_03_031
P33,4746070762266097-AVERAGE.mp4,AVERAGE,G_03_050
P33,297614251796277-IMPRESS.mp4,IMPRESS,F_02_032
P33,03153012648712439-VOLUNTEER.mp4,VOLUNTEER,H_02_062
P33,5428580288823877-STAY.mp4,STAY,F_02_050
P33,7541784772113553-AXE.mp4,AXE1,G_03_066
P33,305889506620461-HEAP.mp4,HEAP,H_03_096
P33,28998166354437016-DONT CARE.mp4,DONTCARE,G_03_082
P33,49554507294511385-ACQUIRE.mp4,ACQUIRE,H_01_034
P33,699109349745749-CULTURE.mp4,CULTURE,H_01_051
P33,9528154173947192-TOPIC.mp4,TOPIC,H_01_103
P33,7703418367956458-STORY 2.mp4,STORY3,J_01_007
P33,5003243147230927-CASUAL.mp4,CASUAL,H_02_050
P33,4079845328901164-AT.mp4,AT,J_01_055
P33,20525294383742376-LAW.mp4,LAW,F_03_078
P33,8956717936736418-PRIORITY.mp4,PRIORITY,J_01_074
P33,053930391371147746-TAKE NOTES.mp4,TAKENOTES,F_03_094
P33,006397040032411594-YOYO.mp4,YOYO,H_03_016
P33,24161232198672233-WELCOME.mp4,WELCOME2,J_02_054
P33,6795386691526097-TRUCK 2.mp4,TRUCK2,J_02_070
P33,29339734821587626-TAKE OFF 2.mp4,TAKEOFF2,H_03_050
P33,17051306270743982-GO THROUGH.mp4,GOTHROUGH,J_03_017
P33,3386441274262477-SITUATION.mp4,SITUATION,H_03_066
P33,25449443409902694-OPINION 2.mp4,OPINION2,H_03_101
P33,8357774969393506-CONFIDENTIAL.mp4,CONFIDENTIAL,G_02_022
P33,8337872719342629-SCREWDRIVER 3.mp4,SCREWDRIVER3,K_01_014
P33,1462584136087921-FANTASY.mp4,FANTASY,J_01_045
P33,6838258415155236-ENERGY.mp4,ENERGY,G_02_056
P33,4932994867840881-VALLEY.mp4,VALLEY,G_02_090
P33,6353213788072032-VISITOR.mp4,VISITOR,J_01_097
P33,049906717190647765-SKATEBOARDING 2.mp4,SKATEBOARDING2,K_01_079
P33,7678140318157227-GOING THROUGH_A_HARD_TIME.mp4,GOINGTHROUGHAHARDTIME,G_03_021
P33,5638144350786856-YAWN 4.mp4,YAWN2,K_01_110
P33,19365444713715263-HUMMINGBIRD.mp4,HUMMINGBIRD,K_01_125
P33,268607432573414-STAY AWAKE_24HRS.mp4,STAYAWAKE24HRS,J_02_060
P33,10910766089870627-BAG 2.mp4,BAG2,K_02_015
P33,7179318154756591-NONSENSE.mp4,NONSENSE,G_03_071
P33,0019294582659865611-QUALITY.mp4,QUALITY,J_02_095
P33,7986963493085495-OPEN.mp4,OPEN,G_03_088
P33,11304075376549783-SWEETHEART.mp4,SWEETHEART,H_02_005
P33,7266117423415592-ATTITUDE.mp4,ATTITUDE,J_03_091
P33,0612665083782169-ADDICT.mp4,ADDICT,H_02_073
P33,2697980000743516-STING.mp4,STING,H_03_022
P33,6416693214974158-POOP.mp4,POOP,H_03_072
P33,9293456981238242-FEEDBACK.mp4,FEEDBACK,J_01_002
P33,9867246876380695-LOSE GAME.mp4,LOSEGAME,C_02_009
P33,32721879742548343-MIND TURNED.mp4,MINDTURNED,J_01_034
P33,5360748885399567-ERASE 3.mp4,ERASE3,K_01_099
P33,4691327861101551-GLASS 2.mp4,GLASS3,K_01_115
P33,5125259178458568-LOAD 2.mp4,LOAD2,K_02_003
P33,576715799327415-WINDMILL 3.mp4,WINDMILL3,K_02_051
P33,9835701288857022-SOMERSAULT.mp4,SOMERSAULT3,J_02_012
P33,38429599075555965-WHOLE.mp4,WHOLE,J_02_049
P33,767299747092383-SAME SAME.mp4,SAMESAME,J_02_081
P33,2761159958736561-JUMP.mp4,JUMP,C_02_089
P33,9100090133756873-FOOL.mp4,FOOL,J_02_102
P33,1930301233064251-IMAGINE 2.mp4,IMAGINE2,K_03_020
P33,008790910535330765-CURTSEY 2.mp4,CURTSEY1,K_03_038
P33,05504056567637039-HAIRDRYER 2.mp4,HAIRDRYER2,K_03_056
P33,22061632316422397-PICK 2.mp4,PICK,K_03_071
P33,9489165209739916-SCOOP.mp4,SCOOP,J_03_044
P33,7909365370741122-CHRISTMAS 2.mp4,CHRISTMAS2,J_03_061
P33,9037398764635995-UNDERGRADUATE.mp4,UNDERGRADUATE,J_03_079
P33,6922819981617203-STOP.mp4,STOP,D_01_010
