Participant ID,Video file,Gloss,ASL-LEX Code
P11,23988055272772701-PENIS.mp4,PENIS,F_03_095
P11,5862702307501606-WITH.mp4,WITH,C_02_074
P11,8615609384279268-DOG 3.mp4,DOG3,K_01_055
P11,849004398239543-CHEW 3.mp4,CHEW3,K_02_041
P11,6935446409947257-BLOW CANDLE_1.mp4,BLOWCANDLE1,K_01_070
P11,9049156498845972-CORKSCREW 2.mp4,CORKSCREW1,K_01_085
P11,18472614023605316-LEAF 2.mp4,LEAF2,K_02_073
P11,5000676807647162-THROW.mp4,THROW1,C_03_081
P11,3595603550310351-SWEATER 3.mp4,SWEATER1,K_02_090
P11,8725600271552014-FINALLY.mp4,FINALLY,D_01_012
P11,46090954553130903-CHEAT 2.mp4,CHEAT2,D_01_027
P11,7102758466372652-RACECAR TRACK.mp4,RACECARTRACK,K_02_121
P11,4555288618827582-HELICOPTER 2.mp4,HELICOPTER1,K_02_004
P11,25162884811010766-CROSS 3.mp4,CROSS2,K_03_028
P11,25111790510667253-ARRIVE.mp4,ARRIVE,D_01_073
P11,014662977110964315-STRETCH-CA.mp4,STRETCH-CA,K_03_078
P11,7628184797758786-CAUSE.mp4,CAUSE,D_01_088
P11,7201530972532546-FILE 4.mp4,FILE2,K_02_036
P11,7631007467061068-DIP 3.mp4,DIP3,K_02_052
P11,6593045247860081-DUCK 2.mp4,DUCK1,K_02_068
P11,9986771625070636-NAVEL.mp4,NAVEL,E_03_007
P11,09553222336557976-HANDSOME 3.mp4,HANDSOME4,E_03_041
P11,8164441598673482-SLED 1.mp4,SLED1,F_01_010
P11,5230351927463617-ESCALATE.mp4,ESCALATE,H_01_033
P11,30009989507939916-REACT.mp4,REACT,H_03_065
P11,16599539144401065-FILE 2.mp4,FILE3,J_03_102
P11,9488148437843325-US.mp4,US,H_03_055
P11,27110163096289175-ARIZONA.mp4,ARIZONA,J_03_022
P11,0662192799664183-SAIL 2.mp4,SAIL2,K_01_048
P11,6441996441966049-PLUG 2.mp4,PLUG2,K_01_063
P11,6327605576093502-SHOULDER 3.mp4,SHOULDER2,K_01_078
P11,9800433237353836-BLUR.mp4,BLUR,J_03_088
P11,8892110478091757-DROWN 2.mp4,DROWN4,K_01_093
P11,9950540419371894-CRY 2.mp4,CRY2,K_01_003
P11,11631102928125969-SHARPEN 3.mp4,SHARPEN2,K_01_109
P11,1502488816452967-BRIDGE 2.mp4,BRIDGE2,K_01_018
P11,2413888801728492-CRUMPLE.mp4,CRUMPLE,K_01_124
P11,2819946540026357-BURY 1.mp4,BURY2,K_02_014
P11,8082431773481109-TIE 2.mp4,TIE2,K_02_029
P11,8736789884070004-HOODIE 1.mp4,HOODIE1,K_02_044
P11,039452907849437-HIPPO 2.mp4,HIPPO2,K_02_060
P11,903648914325847-TURKEY 2.mp4,TURKEY2,K_01_036
P11,4231674206599154-CITY 2.mp4,CITY2,K_02_076
P11,3854277812795517-KNIGHT 2.mp4,KNIGHT3,K_01_053
P11,7366940837174691-TOW 2.mp4,TOW3,K_01_098
P11,09702131904887823-AWARD.mp4,AWARD,K_01_114
P11,2457648238704926-HOLD 2.mp4,HOLD2,K_02_124
P11,4430023203880953-BANANA 3.mp4,BANANA3,K_03_014
P11,42093837402571443-DOLPHIN 3.mp4,DOLPHIN3,K_03_032
P11,6133213643945379-GLOVES 2.mp4,GLOVES4,K_03_049
P11,9764181543661083-GROUP.mp4,GROUP,J_01_001
P11,8951598446717279-POPULAR.mp4,POPULAR,J_01_016
P11,27691618583089395-FORK 2.mp4,FORK1,K_02_050
P11,9975973567022367-NUT 2.mp4,NUT2,K_02_066
P11,8770145474135835-WRESTLE.mp4,WRESTLE,J_01_033
P11,7750110153422656-WEAK.mp4,WEAK,C_02_065
P11,9713430928103819-TWIRL.mp4,TWIRL,J_01_102
P11,22029025492474763-QM.mp4,QM,J_02_011
P11,564146713630256-POINT INDEX.mp4,POINTINDEX,K_02_083
P11,7376959392336226-SLIP.mp4,SLIP2,J_02_030
P11,6188041581899866-MEDICINE.mp4,MEDICINE,C_03_040
P11,5035575757713251-MIX 2.mp4,MIX3,K_02_098
P11,41579421019094553-GO.mp4,GO,C_03_056
P11,9433070720856038-FORK 3.mp4,FORK2,K_03_003
P11,8014711019377831-FENCE 2.mp4,FENCE2,K_03_037
P11,5332603758730681-ALL.mp4,ALL,C_03_088
P11,36136673206262326-COINS.mp4,COINS,D_01_018
P11,7012654228132358-ALL OVER.mp4,ALLOVER,J_02_064
P11,08352063062366155-WHISTLE 3.mp4,WHISTLE2,K_03_055
P11,8519820468678287-MILK 2.mp4,MILK2,K_03_070
P11,8325767434469971-TRIANGLE.mp4,TRIANGLE,J_02_080
P11,7214149245600223-CAT 3.mp4,CAT3,K_03_087
P11,2902210626208457-POLICEMAN 2.mp4,POLICEMAN2,K_03_104
P11,9220245536919829-PENNY.mp4,PENNY,D_01_049
P11,8456565013518682-8 HOUR.mp4,8HOUR,C_02_055
P11,30715998278547674-DUCK.mp4,DUCK2,D_01_079
