Participant ID,Video file,Gloss,ASL-LEX Code
P52,3283395665440456-seedTWO.mp4,TWO,C_02_005
P16,2546307541056141-AGREEMENT.mp4,AGREEMENT,C_02_078
P31,6384780635044998-KISS FIST.mp4,KISSFIST,J_03_038
P43,6109826151226796-CLOSE DOOR.mp4,CLOSEDOOR,H_03_061
P37,6135565975144495-STRUGGLE.mp4,STRUGGLE,H_03_102
P52,826251574549872-seedPUNISH.mp4,PUNISH,C_02_041
P50,8968665480794054-DOG.mp4,DOG1,A_01_056
P27,6855595996582029-LISTEN.mp4,LISTEN,K_01_117
P52,07101973702076791-seedBALANCE.mp4,BALANCE,C_02_046
P11,46239217896795104-RIGHT 1.mp4,RIGHT1,C_01_065
P7,6153372617784081-CUT REMOVE VID.mp4,CUTREMOVEVID,F_01_065
P51,6700240514518068-ENGLISH.mp4,ENGLISH,A_01_011
P14,8906582989498535-WE.mp4,WE,G_03_019
P10,01065738172476749-PONDER.mp4,PONDER,H_01_043
P16,5322366184535023-CHOP.mp4,CHOP,F_02_099
P14,8514958833673942-BEER.mp4,BEER,B_03_062
P11,5477484945014501-HE.mp4,HE,F_02_044
P11,5466183976793917-INHALE.mp4,INHALE,J_03_048
P50,036272613209554105-SWEATER.mp4,SWEATER3,D_02_092
P27,46645461333903526-LION.mp4,LION,A_03_012
P29,41028384708495014-TOBACCO.mp4,TOBACCO,A_02_049
P29,47316823226388904-EXERCISE.mp4,EXERCISE,C_01_084
P30,2785732321955703-MEAN 1.mp4,MEAN2,B_02_069
P40,8840472524339504-RUN OUT_OF.mp4,RUNOUTOF,G_01_077
P33,31925311439909554-WEIGHT.mp4,WEIGHT,E_02_037
P50,16060256264032136-APPEAR.mp4,APPEAR,C_03_064
P27,8127967847845061-LOOK FORWARD.mp4,LOOKFORWARD,F_02_022
P46,22324557485755525-BEAVER.mp4,BEAVER,F_02_067
P14,22300404257000261-AWAY.mp4,AWAY,F_02_071
P52,036943077119166556-seedPOOR.mp4,POOR,C_02_011
