Participant ID,Video file,Gloss,ASL-LEX Code
P50,343625949867743-CANCEL.mp4,CANCEL1,F_03_083
P50,2535819600278013-RAKE.mp4,RAKE,D_03_021
P50,13459877565059797-IGNORE.mp4,IGNORE,D_03_069
P50,6416501011559663-EARRING.mp4,EARRING,C_03_011
P50,03993187432293088-FASCINATED.mp4,FASCINATED,E_01_087
P50,5319822694195013-MISUNDERSTAND.mp4,MISUNDERSTAND,C_03_027
P50,5212147731959049-MISCHIEVOUS.mp4,MISCHIEVOUS,E_02_035
P50,7360637423786365-COUNTRY.mp4,COUNTRY,C_03_058
P50,08885292378491294-SNOWSUIT.mp4,SNOWSUIT,E_03_005
P50,35482621686573124-TURBAN.mp4,TURBAN,F_03_090
P50,49330241830957844-AUTISM.mp4,AUTISM1,F_03_011
P50,1907172669959336-PASS OUT.mp4,PASSOUT,G_02_002
P50,0648052140882236-SMELL MONEY.mp4,SMELLMONEY,F_03_026
P50,9592422807276506-HALLOWEEN 2.mp4,HALLOWEEN2,G_02_035
P50,4263786164441421-CHEESE GRATER.mp4,CHEESEGRATER,F_03_064
P50,6965942815489694-WADE.mp4,WADE2,H_01_036
P50,5495662896959985-ROLL UP_SLEEVES.mp4,ROLLUPSLEEVES,H_03_034
P50,42089511112531475-PEAR.mp4,PEAR,F_02_006
P50,9201508197686195-PEEL 1.mp4,PEEL3,H_03_052
P50,8371716482496465-HARP.mp4,HARP,F_02_073
P50,7392892050645878-THIRD.mp4,THIRD1,F_02_088
P50,04767856717262209-RAINBOW.mp4,RAINBOW,F_03_001
P50,10899909577612021-BOYFRIEND.mp4,BOYFRIEND,G_02_058
P50,8140986324904689-POPE.mp4,POPE,G_02_077
P50,6458733501327159-EVENT.mp4,EVENT,F_03_049
P50,8767686457197397-HELL.mp4,HELL,G_03_008
P50,7717651617620054-FORM.mp4,FORM,G_03_023
P50,522266685120677-HOOD.mp4,HOOD,H_03_104
P50,36694182385915486-ARTICULATE SIGN.mp4,ARTICULATESIGN,J_01_014
P50,1492323943768048-BREAKTIME.mp4,BREAKTIME,J_01_047
P50,6750647758647985-WHEELBARROW.mp4,WHEELBARROW,F_03_070
P50,5992249814859072-CROSS HEART.mp4,CROSSHEART,J_01_064
P50,6878284171937334-DEDICATE 1.mp4,DEDICATE2,F_03_085
P50,051129576627691575-CHILD.mp4,CHILD,F_03_101
P50,3848899217172288-RUN 2.mp4,RUN2,J_01_100
P50,9698358584038205-FEED.mp4,FEED2,G_03_058
P50,7199140986089654-YES.mp4,YES,G_03_074
P50,9383122799369981-INTERPRET.mp4,INTERPRET,J_02_009
P50,6274329989657883-SOFTBALL.mp4,SOFTBALL,G_01_030
P50,44387616272089425-CROSS 2.mp4,CROSS3,H_01_007
P50,9433687771649948-SENTENCE 2.mp4,SENTENCE2,H_01_025
P50,030985671585298524-TRACTOR.mp4,TRACTOR,H_01_042
P50,046156930880379976-BEACH.mp4,BEACH,G_02_029
P50,5438849240161452-FRINGE.mp4,FRINGE,G_02_046
P50,5993657918577613-LAND.mp4,LAND,G_02_066
P50,29816419015653794-BITCH.mp4,BITCH,H_01_058
P50,5595341120122179-BOTH.mp4,BOTH,H_01_076
