Participant ID,Video file,Gloss,ASL-LEX Code
P52,45857706473911786-seedSAIL.mp4,SAIL1,D_01_074
P52,9608256497086776-seedPLIERS.mp4,PLIERS,D_01_032
P52,4861684722286068-seedART.mp4,ART,C_01_075
P52,8822432405805758-seedLETTER.mp4,LETTER1,C_01_031
P52,9645242727912822-seedWRONG.mp4,WRONG,B_01_055
P52,5426354166549481-seedLIVE.mp4,LIVE1,B_03_061
P52,934165256749965-seedSTETHOSCOPE.mp4,STETHOSCOPE1,D_03_028
P52,782005418597048-seedCOW.mp4,COW,A_01_033
P52,9036149331863652-seedTHURSDAY.mp4,THURSDAY,B_02_045
P52,49114588093560485-seedROOSTER.mp4,ROOSTER,A_03_051
P52,6206717734126659-seedHIGH.mp4,HIGH,C_02_045
P52,7984109429693049-seedACCOMPLISH.mp4,ACCOMPLISH,C_02_085
P52,18222500105835726-seedCLOUD.mp4,CLOUD1,D_01_092
P52,7983411108751943-seedBUG.mp4,BUG,B_01_067
P52,6845295310113502-seedHAPPEN.mp4,HAPPEN,B_03_080
P52,9380772246623139-seedWET.mp4,WET,B_02_065
P52,8124646345409476-seedBREAK.mp4,BREAK,D_01_069
P52,8490823098987097-seedSAME.mp4,SAME1,B_02_009
P52,5095314542128282-seedMY.mp4,MY,C_01_060
P52,06718527858686207-seedCRAWL.mp4,CRAWL1,D_01_068
P52,7053822871733966-seedFRUSTRATE.mp4,FRUSTRATE,C_02_050
P52,41518796326029683-seedSNAKE.mp4,SNAKE,A_01_043
P52,7927219377744332-seedWALK.mp4,WALK1,D_02_057
P52,9305000721152028-seedLOUD.mp4,LOUD,D_02_007
P52,2115806482374054-seedAIRPLANE.mp4,AIRPLANE,D_03_068
P52,5214891801167196-seedMEAN.mp4,MEAN1,C_01_046
P52,5355375975314205-seedLECTURE.mp4,LECTURE,C_03_048
P52,37088453367642926-seedNUMBERS.mp4,NUMBERS,C_02_051
P52,9248587254620628-seedSUN.mp4,SUN,C_02_003
P52,6208153122467146-seedLOYAL.mp4,LOYAL,D_03_017
P52,48435119780326175-seedMICROSCOPE.mp4,MICROSCOPE1,A_03_076
P52,475127353077462-seedTIRED.mp4,TIRED,D_02_050
P52,32715777687275516-seedOLD.mp4,OLD,D_01_007
P52,988461318297079-seedSKATEBOARDING.mp4,SKATEBOARDING1,C_02_052
P52,988712174751464-seedBRACELET.mp4,BRACELET,A_03_024
P52,6978175320671693-seedCHICAGO.mp4,CHICAGO,D_01_043
P52,7470131183392779-seedPERFECT.mp4,PERFECT,D_01_008
P52,0026781326594427224-seedEMAIL.mp4,EMAIL,B_03_083
P52,13856418427419048-seedCOUGH.mp4,COUGH,C_02_071
P52,4208972831229012-seedTOILET.mp4,TOILET,A_02_038
P52,6041494320502172-seedBAR.mp4,BAR,A_03_072
P52,4711051618566504-seedGLOVES.mp4,GLOVES1,A_02_026
P52,5641000139726129-seedABOUT.mp4,ABOUT2,B_02_003
P52,28568795533708613-seedSLEEP.mp4,SLEEP,B_03_037
P52,9049167353256697-seedSISTER.mp4,SISTER,D_03_050
P52,9271508961459425-seedSODA.mp4,SODA,C_03_030
P52,7705037379882826-seedLOOK FOR.mp4,LOOKFOR,B_03_045
P52,9467330243270573-seedMUSIC.mp4,MUSIC,A_01_080
P52,5984192076174009-seedPHONE.mp4,PHONE,A_02_040
P52,0997028543418974-seedSUNSET.mp4,SUNSET,B_02_087
P52,5751696519434184-seedQUEEN.mp4,QUEEN,A_03_055
P52,6926752386678221-seedBEDROOM.mp4,BEDROOM,D_01_056
P52,4617924298797549-seedWATER.mp4,WATER,A_02_031
P52,5299371816376688-seedELEPHANT.mp4,ELEPHANT,A_02_059
P52,3998189240686236-seedPRISON.mp4,PRISON,A_01_090
P52,05662670897466682-seedSENTENCE.mp4,SENTENCE1,NA
P52,6842092563131505-seedHIGH SCHOOL.mp4,HIGHSCHOOL,C_02_060
P52,32147713012669854-seedCUTE.mp4,CUTE1,C_01_045
P52,026913108747173453-seedSCREWDRIVER.mp4,SCREWDRIVER1,D_02_023
P52,29031312343844684-seedBREAKDOWN.mp4,BREAKDOWN2,B_01_064
P52,14351879883261898-seedHEADPHONES.mp4,HEADPHONES,C_01_054
P52,061312582920336256-seedREMOTE CONTROL.mp4,REMOTECONTROL,B_03_004
P52,33273587003269856-seedPIRATE.mp4,PIRATE,A_03_058
P52,6113894949381462-seedCOLD.mp4,COLD,C_02_068
P52,0729275115837229-seedGRADUATE.mp4,GRADUATE,B_03_081
P52,6422786329302546-seedENEMY.mp4,ENEMY,E_02_045
P52,11927882543992552-seedMEMORIZE MEMORIZE.mp4,MEMORIZEMEMORIZE,E_03_010
P52,746075103827035-seedINTERVIEW.mp4,INTERVIEW,H_02_054
P52,25607688978583987-seedEXPLODE.mp4,EXPLODE,H_01_053
P52,7828919906856202-seedUDDER.mp4,UDDER,F_02_084
P52,15044106009762515-seedPLACE.mp4,PLACE,G_01_029
P52,43119735793506386-seedFLIPFLOPS.mp4,FLIPFLOPS,F_03_077
P52,4451521527224398-seedBANDAGE.mp4,BANDAGE,F_03_020
P52,7663640970446304-seedYOUR.mp4,YOUR,F_01_052
P52,7335704622264114-seedOSTRICH.mp4,OSTRICH,F_03_098
P52,16173729724550534-seedHYPOCRITE.mp4,HYPOCRITE,F_03_024
P52,6288035733493809-seedIN.mp4,IN,E_03_062
P52,0827779051951425-seedSTAPLER.mp4,STAPLER,G_02_005
P52,7903746260881155-seedREAL SICK.mp4,REALSICK,G_01_071
P52,6871157098862597-seedJUGGLER.mp4,JUGGLER,E_03_051
P52,5132377656704752-seedACCENT.mp4,ACCENT,E_01_073
P52,6661127245254961-seedHATCH.mp4,HATCH1,J_02_069
P52,5914723214128472-seedPLOW.mp4,PLOW1,H_02_058
P52,3636484181536028-seedDENT.mp4,DENT,H_02_030
P52,47135775710188255-seedTOUGH.mp4,TOUGH,H_03_010
P52,6322185610277167-seedLOCK.mp4,LOCK1,H_02_017
P52,12170385377347159-seedACCEPT.mp4,ACCEPT,H_02_042
P52,06903906208756516-seedNET.mp4,NET,G_02_021
P52,7729328693678188-seedRESCUE.mp4,RESCUE,H_02_067
P52,42736797857949926-seedBITE ON NECK.mp4,BITEONNECK,E_03_035
P52,869108760353988-seedFOREST.mp4,FOREST,G_01_038
P52,7595927994144922-seedLUNCH.mp4,LUNCH1,G_02_081
P52,19794796641076684-seedTYPE.mp4,TYPE1,F_03_059
P52,48335583942964977-seedEXCITED.mp4,EXCITED,H_01_102
P52,6970625993081208-seedONE YEAR AGO.mp4,ONEYEARAGO,H_02_043
P52,3917353240308641-seedBREAK DOWN.mp4,BREAKDOWN1,F_01_030
P52,811004499551039-seedEMPTY.mp4,EMPTY1,E_02_072
P52,9241800125385657-seedCHAOS.mp4,CHAOS,F_01_037
P52,9582813862541188-seedINSTINCT.mp4,INSTINCT,NA
P52,8296208257888129-seedBAT.mp4,BAT1,F_02_028
P52,9055733487484048-seedHONK.mp4,HONK,H_01_074
P52,07141848752039182-seedMEXICAN.mp4,MEXICAN1,J_02_045
P52,5231084233910046-seedTONGUE.mp4,TONGUE,G_03_057
P52,09469656305348928-seedDEGREE.mp4,DEGREE,J_01_021
P52,29528598683287455-seedRELEASE.mp4,RELEASE,E_03_059
P52,10622780641402141-seedBRAG.mp4,BRAG,B_03_011
P52,5048891567243641-seedMEGAPHONE.mp4,MEGAPHONE,G_03_102
P52,9568293586073637-seedPRACTICE.mp4,PRACTICE,F_03_002
P52,05762317747233414-seedAUDITORIUM.mp4,AUDITORIUM,F_02_021
P52,05521918003308901-seedONLY ONE.mp4,ONLYONE,H_01_001
P52,17508160450121624-seedSENATE.mp4,SENATE,G_03_099
P52,6375985834751288-seedSPAIN.mp4,SPAIN,G_01_094
P52,6217029724426872-seedA LITTLE BIT.mp4,ALITTLEBIT,H_03_025
P52,2906707456381552-seedBRAINWASH.mp4,BRAINWASH,E_01_030
P52,7951778921044479-seedTUESDAY.mp4,TUESDAY,J_03_087
P52,4696688438045493-seedBLOW.mp4,BLOW,E_02_096
P52,6325824847898331-seedNEAR.mp4,NEAR,G_01_014
P52,3283936861328369-seedDOUBLE.mp4,DOUBLE,H_03_084
P52,008950046960625846-seedUPSET.mp4,UPSET1,H_03_047
P52,5805443431387978-seedPARAGRAPH.mp4,PARAGRAPH,E_02_090
P52,4268014481665676-seedOPPORTUNITY.mp4,OPPORTUNITY,J_02_090
P52,976988412577821-seedEARS UP.mp4,EARSUP,E_02_099
P52,8000368532402042-seedSPECIAL.mp4,SPECIAL1,J_02_020
P52,5650010714467384-seedABSOLUTELY NOTHING.mp4,ABSOLUTELYNOTHING,J_01_027
P52,9878199358410076-seedCONSUME.mp4,CONSUME,J_01_101
P52,5336311756221066-seedABBREVIATE.mp4,ABBREVIATE,G_01_040
P52,12910512359218917-seedSAUCE.mp4,SAUCE,F_01_054
P52,9202194513581792-seedDESTROY.mp4,DESTROY,E_03_052
P52,2415989579944211-seedTEND YOUR.mp4,TENDYOUR,G_03_032
P52,2666823218044845-seedBRIGHT.mp4,BRIGHT,F_03_028
P52,3204320506056806-seedTEMPER BLOW UP.mp4,TEMPERBLOWUP,F_02_097
P52,04712680635590161-seedPLUS.mp4,PLUS,J_03_045
P52,0513853052029869-seedDIFFERENT SITUATION.mp4,DIFFERENTSITUATION,J_01_075
P52,6174376370035448-seedALL GONE.mp4,ALLGONE,J_03_021
P52,9184432622213672-seedPIZZA.mp4,PIZZA1,G_01_013
P52,9540549470345112-seedHEARTBODY.mp4,HEARTBODY,H_02_063
P52,47747594237339186-seedCHURN.mp4,CHURN,E_01_046
P52,722133573851452-seedWINTER.mp4,WINTER,E_03_022
P52,26875507336954096-seedHOTEL.mp4,HOTEL,B_01_053
P52,7004436858422076-seedRESEARCH.mp4,RESEARCH1,B_03_084
P52,2115109955138761-seedLETTER.mp4,LETTER2,NA
P52,6839998849019848-seedUPLOAD.mp4,UPLOAD,C_01_028
P52,46218142453698174-seedKNEEL.mp4,KNEEL,C_03_021
P52,7902137792815984-seedJISAW PUZZLE.mp4,JIGSAWPUZZLE,C_02_084
P52,5332916191322321-seedPAPER.mp4,PAPER,A_01_026
P52,6048950301302398-seedPIE.mp4,PIE,A_01_074
P52,7406334716118042-seedSTREET.mp4,STREET,A_01_062
P52,15880452209619778-seedSHOWER.mp4,SHOWER,A_02_001
P52,45332557324729295-seedMICROWAVE.mp4,MICROWAVE,A_02_043
P52,31186617712578446-seedPAINTBRUSH.mp4,PAINTBRUSH,A_02_079
P52,22315309747765677-seedEVALUATE.mp4,EVALUATE,A_03_015
P52,0501491345712457-seedFISH.mp4,FISH,A_03_040
P52,4216474320343584-seedDRUM.mp4,DRUM,A_03_075
P52,10476496276436098-seedRADIO.mp4,RADIO,A_01_075
P52,7008608587939635-seedSHEEP.mp4,SHEEP,A_02_010
P52,3516897937359702-seedDESERT.mp4,DESERT,A_03_008
P52,6524458748742343-seedSOCKS.mp4,SOCKS,A_03_033
P52,019415503244347487-seedMAGAZINE.mp4,MAGAZINE,A_02_076
P52,9866531023861207-seedNIGHT.mp4,NIGHT1,A_01_003
P52,3585343738353137-seedBOWTIE.mp4,BOWTIE,A_01_044
P52,8617176731499958-seedSANDALS.mp4,SANDALS,A_02_004
P52,8075406943414967-seedPSYCHOLOGIST.mp4,PSYCHOLOGIST,A_03_010
P52,8870332334691009-seedRIVER.mp4,RIVER1,A_03_035
P52,7469425008068309-seedPANTS.mp4,PANTS1,A_01_058
P52,1647512574757657-seedCAMPING.mp4,CAMPING,A_01_045
P52,37251762522772003-seedELECTRICIAN.mp4,ELECTRICIAN,A_02_005
P52,674424361027322-seedHOMEWORK.mp4,HOMEWORK,A_03_003
P52,9702143686013549-seedSALAD.mp4,SALAD,A_02_061
P52,47149551325855565-seedCUP.mp4,CUP,A_01_010
P52,10367660654143784-seedMOON.mp4,MOON,A_01_036
P52,11426528005033676-seedBRUSH.mp4,BRUSH,A_01_072
P52,762400247236555-seedISLAND.mp4,ISLAND,A_01_025
P52,3188884914563497-seedMILK.mp4,MILK1,A_01_051
P52,32401505713838796-seedDUMB.mp4,DUMB,A_02_028
P52,8732021189554362-seedHUMBLE.mp4,HUMBLE,A_01_009
P52,7382376762016947-seedDEVIL.mp4,DEVIL,A_01_079
P52,4297528325102056-seedLANGUAGE.mp4,LANGUAGE,A_01_067
P52,5411846698767779-seedCAT.mp4,CAT1,A_01_023
P52,26941763588891554-seedSANDWICH.mp4,SANDWICH1,A_01_015
P52,43373441462190754-seedSKIRT.mp4,SKIRT,A_01_046
P52,2492028952198302-seedPEPPER.mp4,PEPPER,A_02_085
P52,24164019967497974-seedSCISSORS.mp4,SCISSORS,A_01_038
P52,5957696879733809-seedCURTAIN.mp4,CURTAIN,A_02_025
P52,32025089142564944-seedBUTTER.mp4,BUTTER,A_01_034
P52,9829446777406636-seedGRASS.mp4,GRASS,A_03_031
P52,13052857698866616-seedFRENCHFRIES.mp4,FRENCHFRIES,A_01_085
P52,6414389437139281-seedSTRAWBERRY.mp4,STRAWBERRY1,A_01_068
P52,05774779232384386-seedBREAD.mp4,BREAD,A_02_058
P52,46928290363510095-seedVERB.mp4,VERB,A_03_005
P52,1769185532663604-seedCALENDAR.mp4,CALENDAR1,A_03_001
P52,9585084843836347-seedMECHANIC.mp4,MECHANIC1,A_03_030
P52,3813975754015231-seedBIOLOGY.mp4,BIOLOGY,A_02_015
P52,08455001724211142-seedLIBRARY.mp4,LIBRARY,A_02_041
P52,9860883111821679-seedASIA.mp4,ASIA,A_01_078
P52,1668171271304839-seedAFRICA.mp4,AFRICA,A_02_082
P52,08014010847141662-seedFLOWER.mp4,FLOWER,A_03_017
P52,6637690112091932-seedEGG.mp4,EGG,A_03_011
P52,009056281762469531-seedWINDOW.mp4,WINDOW,A_03_042
P52,5591278939368132-seedSOUP.mp4,SOUP,A_01_039
P52,6992554673480698-seedWHIP.mp4,WHIP,A_03_077
P52,12381585797665706-seedSHRIMP.mp4,SHRIMP,A_01_065
P52,8770278064818091-seedSOME.mp4,SOME,B_01_020
P52,4137936897652219-seedBATHROOM.mp4,BATHROOM,A_02_051
P52,045674777690338786-seedSTAIRS.mp4,STAIRS,A_03_048
P52,7644326857879518-seedSHOULDER.mp4,SHOULDER1,A_02_055
P52,308993534882515-seedDOOR.mp4,DOOR,A_03_052
P52,7913205752402945-seedSTAR.mp4,STAR,A_03_087
P52,5540869202708658-seedFOX.mp4,FOX,A_03_041
P52,26520120613127607-seedTHREE.mp4,THREE,B_01_044
P52,10940148878980427-seedANGRY.mp4,ANGRY,B_01_070
P52,961364146399335-seedDRESS.mp4,DRESS,A_03_046
P52,44078420067938096-seedGRANDFATHER.mp4,GRANDFATHER,B_02_036
P52,16071486723940542-seedCONCEPT.mp4,CONCEPT,A_03_086
P52,7189295690004747-seedLOOK APPEARANCE.mp4,LOOKAPPEARANCE,B_02_068
P52,3996043910366107-seedCHOCOLATE.mp4,CHOCOLATE,B_01_002
P52,08878239758122808-seedIMPORTANT.mp4,IMPORTANT,B_01_081
P52,42996130186508896-seedSURPRISE.mp4,SURPRISE,B_01_013
P52,2013567619000567-seedSEW.mp4,SEW,B_02_073
P52,25760632227411073-seedFOUR.mp4,FOUR,C_01_029
P52,40502670406990116-seedCIGAR.mp4,CIGAR,B_02_055
P52,2657716762720417-seedTHIEF 1.mp4,THIEF1,B_03_019
P52,7085859634321388-seedTROUBLE.mp4,TROUBLE,B_03_048
P52,7335543234619748-seedAFTER.mp4,AFTER,B_02_030
P52,36020054985468875-seedEXPERIENCE.mp4,EXPERIENCE,B_02_064
P52,42080882860737967-seedCIGARETTE.mp4,CIGARETTE,C_01_059
P52,42487226551335255-seedAND.mp4,AND,B_03_072
P52,6409205355735699-seedBORROW.mp4,BORROW,B_03_055
P52,8927067916844491-seedSERIOUS.mp4,SERIOUS,B_01_071
P52,7530930644508076-seedFINISH.mp4,FINISH,B_03_025
P52,7090308723893539-seedEAT.mp4,EAT2,B_03_082
P52,546433974490776-seedMUSEUM.mp4,MUSEUM,C_01_024
P52,6397811714897623-seedWHATEVER.mp4,WHATEVER,B_02_025
P52,3795742180464281-seedFOR.mp4,FOR,B_03_049
P52,4672560255302298-seedFAMILY.mp4,FAMILY,C_01_025
P52,37294038490565584-seedAMERICA.mp4,AMERICA,C_02_006
P52,9350652316329631-seedFOOTBALL.mp4,FOOTBALL,A_02_027
P52,08949828665549275-seedTYPE.mp4,TYPE2,B_01_056
P52,7951960214592622-seedVOLLEYBALL.mp4,VOLLEYBALL,A_02_006
P52,38428426433595897-seedSOCCER.mp4,SOCCER1,A_03_004
P52,30458687144878405-seedSTARBUCKS.mp4,STARBUCKS,B_03_010
P52,9137699702670117-seedTOURNAMENT.mp4,TOURNAMENT,B_03_031
P52,5262294228890201-seedGRAPES.mp4,GRAPES1,A_02_089
P52,463459859003281-seedSPOON.mp4,SPOON,A_02_037
P52,9256869199590911-seedPERFUME.mp4,PERFUME1,A_02_073
P52,34428325620377365-seedPIANO.mp4,PIANO,A_03_029
P52,6239107696504924-seedINTEREST.mp4,INTEREST,B_03_038
P52,8239094276726386-seedAPPLE.mp4,APPLE,A_03_054
P52,046751173481243136-seedMOUSE.mp4,MOUSE,A_03_009
P52,7475353855589635-seedMIRROR.mp4,MIRROR,A_03_034
P52,9749218132492019-seedFLASHLIGHT.mp4,FLASHLIGHT1,A_03_084
P52,6216611373512302-seedWRISTWATCH.mp4,WRISTWATCH1,B_01_063
P52,2338456462525682-seedPEACE.mp4,PEACE,B_01_089
P52,8509786631486835-seedPICTURE.mp4,PICTURE,A_02_042
P52,3408765953985262-seedENGINEER.mp4,ENGINEER,A_03_014
P52,7216767007961775-seedEARTHQUAKE.mp4,EARTHQUAKE,A_03_039
P52,385283145382735-seedCAMERA.mp4,CAMERA,B_03_073
P52,6871798036853238-seedLEARN.mp4,LEARN,B_01_042
P52,4169349155003008-seedIMPOSSIBLE.mp4,IMPOSSIBLE,B_01_032
P52,7325783143716607-seedFEEL.mp4,FEEL,C_02_001
P52,6817043488610852-seedSON.mp4,SON,B_02_086
P52,21482100381740965-seedTRY.mp4,TRY,B_02_034
P52,09510494256097668-seedRELATIONSHIP.mp4,RELATIONSHIP,B_01_023
P52,01294532226887557-seedFINGERSPELL.mp4,FINGERSPELL,B_01_048
P52,8628030986236841-seedKNIFE.mp4,KNIFE1,B_02_011
P52,35946933421463-seedPARADE.mp4,PARADE,B_02_039
P52,5640198420593407-seedLIGHT WEIGHT.mp4,LIGHTWEIGHT,C_01_012
P52,3537643510450983-seedQUIET.mp4,QUIET,C_01_037
P52,418152081668818-seedPUZZLED.mp4,PUZZLED,B_01_012
P52,3613061857799069-seedTRAFFIC.mp4,TRAFFIC,B_01_043
P52,9997932298677787-seedMINUTE.mp4,MINUTE,B_01_074
P52,07181716350152345-seedISRAEL.mp4,ISRAEL,B_02_018
P52,33430806141960834-seedSALT.mp4,SALT,B_01_069
P52,3906594875357978-seedPILE.mp4,PILE,B_02_077
P52,2412559165757453-seedANIMAL.mp4,ANIMAL,B_03_002
P52,7985319657788752-seedDRINK.mp4,DRINK1,B_02_012
P52,46339004889689783-seedARMY.mp4,ARMY,B_01_059
P52,14322213163115816-seedPATIENT 2.mp4,PATIENT2,B_01_085
P52,9643840474305965-seedASK.mp4,ASK,B_02_023
P52,19468908305966748-seedSAD.mp4,SAD,B_02_053
P52,29043324025033357-seedRELIGION.mp4,RELIGION,B_03_029
P52,4691017505162802-seedHOME.mp4,HOME,B_03_063
P52,12398889502337007-seedMAKE.mp4,MAKE,C_01_032
P52,4165708907343957-seedWARN.mp4,WARN,B_01_033
P52,7815399712460842-seedWIN.mp4,WIN,B_02_029
P52,9845156873957157-seedGLASSES.mp4,GLASSES,B_03_036
P52,24337817985881172-seedTALK.mp4,TALK1,C_01_008
P52,14559193694079742-seedIMAGINE.mp4,IMAGINE1,B_03_018
P52,2132886747264624-seedCALL ATTENTION.mp4,CALLATTENTION,C_01_038
P52,139509630686391-seedDIVORCE.mp4,DIVORCE,C_01_063
P52,2316289123427211-seedMUSTACHE.mp4,MUSTACHE,B_01_021
P52,4630920238459544-seedMIND.mp4,MIND,B_01_046
P52,7694751617827185-seedGALLAUDET.mp4,GALLAUDET,B_02_010
