Participant ID,Video file,Gloss,ASL-LEX Code
P33,4910052948005603-NAVEL.mp4,NAVEL,E_03_007
P33,2646584633492097-ESCALATE.mp4,ESCALATE,H_01_033
P33,8228841992836635-TOWEL.mp4,TOWEL,F_01_007
P33,2841284560214332-SINGLE.mp4,SINGLE,H_01_018
P33,8315022055723575-MEETING.mp4,MEETING,C_03_082
P33,49055096151686794-AWAY.mp4,AWAY,F_02_071
P33,9718438967913778-KILL.mp4,KILL,D_01_013
P33,6417802100169052-CANCEL.mp4,CANCEL1,F_03_083
P33,13344240777222005-MIME.mp4,MIME,D_03_019
P33,8221640159025403-EARLY.mp4,EARLY,G_01_018
P33,5537984819397639-BELIEVE 2.mp4,BELIEVE2,G_02_011
P33,281379736665488-CLOSET 2.mp4,CLOSET2,E_01_091
P33,7410940964377708-PORCUPINE.mp4,PORCUPINE,G_01_033
P33,5927314798021934-EFFECT.mp4,EFFECT,G_02_044
P33,8746541588365899-NOT UNDERSTAND.mp4,NOTUNDERSTAND,G_01_049
P33,9377899064716586-LOVE.mp4,LOVE,G_01_068
P33,6058648865992875-FIT.mp4,FIT,E_02_007
P33,628588736491889-DAUGHTER.mp4,DAUGHTER,E_02_023
P33,5078790570399312-SAFE.mp4,SAFE,G_01_085
P33,7659557121357645-SOMETIMES.mp4,SOMETIMES,E_02_038
P33,7124932261855448-SUIT.mp4,SUIT,G_01_103
P33,3114676257579576-BLESS.mp4,BLESS,G_02_016
P33,11699917353944511-WINDY.mp4,WINDY,G_02_080
P33,09916800748241172-FUN.mp4,FUN,E_02_057
P33,4885441598104865-MISS.mp4,MISS,G_02_049
P33,49029699377846314-GATE CLOSE.mp4,GATECLOSE,E_02_073
P33,2388683373216689-THRILLED.mp4,THRILLED,G_02_070
P33,2642410339073036-SHUT OUT.mp4,SHUTOUT,G_03_026
P33,8437661652540198-RESTLESS.mp4,RESTLESS,E_03_003
P33,22965271489853634-SAVE.mp4,SAVE,G_03_061
P33,024694429217068103-JOURNEY.mp4,JOURNEY,E_03_037
P33,17387936297132112-DISPATCH.mp4,DISPATCH,G_02_102
P33,2215504926132208-DEDICATE 2.mp4,DEDICATE1,G_03_094
P33,11077818738004175-TO.mp4,TO,E_03_086
