Participant ID,Video file,Gloss,ASL-LEX Code
P52,6179702126024083-seedEQUAL.mp4,EQUAL,C_01_052
P52,007182814979122876-seedDIVE.mp4,DIVE,D_02_029
P52,8952842140511983-seedBROWN.mp4,BROWN,D_03_045
P52,16156596952094948-seedHAIRDRYER.mp4,HAIRDRYER1,B_02_078
P52,6620495075175736-seedDRUNK.mp4,DRUNK,C_03_077
P52,22142860158788769-seedTALL.mp4,TALL1,B_01_030
P52,9437623529149397-seedBELIEVE.mp4,BELIEVE1,D_02_049
P52,2836475527916116-seedDEATH.mp4,DEATH,A_01_076
P52,9620329534902838-seedPOOL GAME.mp4,POOLGAME,D_02_010
P52,5956039216323104-seedCRACKER.mp4,CRACKER1,C_01_081
P52,9530225919421951-seedPAST.mp4,PAST,C_01_049
P52,30308650547262106-seedSNOW.mp4,SNOW1,A_01_057
P52,8491654250925418-seedIRON.mp4,IRON1,D_01_063
P52,6816779875336032-seedBREATHE.mp4,BREATHE,D_03_051
P52,04219710187602055-seedNEW YORK.mp4,NEWYORK,B_01_034
P52,7932567926493139-seedLAWYER.mp4,LAWYER,A_03_007
P52,539265078325357-seedTURKEY.mp4,TURKEY1,A_02_078
P52,06420577246436587-seedWHAT FOR.mp4,WHATFOR1,C_02_054
P52,8300596933486175-seedWEST.mp4,WEST,D_03_053
P52,9193337141832965-seedHOUR.mp4,HOUR,C_02_072
P52,5814408794546768-seedTHEATRE.mp4,THEATRE,D_01_052
P52,18060811926680542-seedGOLD.mp4,GOLD,D_02_009
P52,9592714049006388-seedSCARF.mp4,SCARF1,A_03_013
P52,07483345508103034-seedSATURDAY.mp4,SATURDAY,D_01_028
P52,6242530732628926-seedTHIN.mp4,THIN,C_02_002
P52,25471275222983025-seedEMPEROR.mp4,EMPEROR,C_03_005
P52,21014884099639053-seedBIRTH.mp4,BIRTH,C_02_076
P52,23759830186934616-seedOFFICE.mp4,OFFICE,A_01_063
P52,09843981887486564-seedINTERNET.mp4,INTERNET,C_02_032
P52,23747814298802283-seedBEER.mp4,BEER,B_03_062
P52,7715727494452564-seedBAD.mp4,BAD,B_02_082
P52,945595010493804-seedSHAMPOO.mp4,SHAMPOO,D_01_035
P52,9919076709842085-seedNOT CARE.mp4,NOTCARE,D_03_044
P52,45321610069134644-seedDOCTOR.mp4,DOCTOR1,A_03_020
P52,8944080888501851-seedHAMBURGER.mp4,HAMBURGER,A_01_004
P52,28976298738317063-seedBUSINESS.mp4,BUSINESS,D_01_022
P52,9432574110287932-seedBASKETBALL.mp4,BASKETBALL1,A_03_045
P52,9100155798072578-seedPROMOTE.mp4,PROMOTE,D_01_061
P52,8423243760680699-seedWEDNESDAY.mp4,WEDNESDAY,B_03_056
P52,9055040307892019-seedDIAMOND.mp4,DIAMOND,A_01_066
P52,3941401273779821-seedDIE.mp4,DIE,D_02_021
P52,6882259554153813-seedME.mp4,ME,B_01_068
P52,24708291346216793-seedFIGURE.mp4,FIGURE,C_01_016
P52,7144863119869149-seedSET UP.mp4,SETUP,B_03_021
P52,7772614356446856-seedDELICIOUS.mp4,DELICIOUS,B_01_082
P52,2408343372767363-seedGOLF.mp4,GOLF,A_02_017
P52,19798870362119492-seedSQUIRREL.mp4,SQUIRREL,C_03_020
P52,6918631873299188-seedRESPONSIBILITY.mp4,RESPONSIBILITY,B_01_018
P52,11093820260800857-seedSTRESS.mp4,STRESS,B_02_075
P52,9580372890443305-seedELEGANCE.mp4,ELEGANCE,D_03_042
P52,5264035139124139-seedERASER.mp4,ERASER,C_01_072
P52,048412548074734385-seedPATIENT.mp4,PATIENT1,B_01_060
P52,9771679261047299-seedCRY.mp4,CRY1,B_03_028
P52,7271582617041277-seedWEATHER.mp4,WEATHER,C_03_072
P52,7313288183154856-seedPRESIDENT.mp4,PRESIDENT,D_02_016
P52,8711898420249944-seedCHINA.mp4,CHINA,D_03_061
P52,3816215877454672-seedSNOB.mp4,SNOB,B_03_042
P52,512120209161115-seedREST.mp4,REST,B_01_031
P52,4996670527465159-seedSWALLOW.mp4,SWALLOW,B_02_019
P52,3501273687092652-seedPOINT.mp4,POINT,D_01_075
P52,9595840152815802-seedWAIT.mp4,WAIT,B_02_016
P52,19919906882131388-seedCLASS.mp4,CLASS,B_03_068
P52,7207278201122214-seedFINGERSPELLING.mp4,FINGERSPELLING,B_03_065
P52,7308672415428421-seedTREE.mp4,TREE,A_01_002
P52,11915735766347124-seedWAY.mp4,WAY,C_02_073
P52,1892913548565094-seedCOLOR.mp4,COLOR,C_02_039
P52,21904973792683724-seedBOX.mp4,BOX,C_03_025
P52,44951093832888867-seedABOUT.mp4,ABOUT1,B_02_072
P52,048722831227886454-seedDEEP.mp4,DEEP,C_03_006
P52,1095479553892662-seedTRUE.mp4,TRUE,D_03_038
P52,9602169342562357-seedBACON.mp4,BACON,A_03_073
P52,922802570685832-seedMATH.mp4,MATH,A_03_027
P52,8042857055293466-seedOOPS.mp4,OOPS,D_03_056
P52,6978081040494541-seedMANY.mp4,MANY,D_03_065
P52,6986285859680277-seedWEDDING.mp4,WEDDING,D_03_015
P52,8792539783717879-seedBOY.mp4,BOY,B_02_090
P52,5512823982413133-seedCONGRATULATIONS.mp4,CONGRATULATIONS,B_02_022
P52,9427198695054886-seedDENTIST.mp4,DENTIST1,A_01_014
P52,5994995915177566-seedSHOP.mp4,SHOP1,D_03_058
P52,5338337115275984-seedPOWER.mp4,POWER,C_03_069
P52,10255956777193664-seedFROM.mp4,FROM,D_01_059
P52,20101368984867207-seedTIGER.mp4,TIGER,A_01_050
P52,6383310875300838-seedLAPTOP.mp4,LAPTOP,C_03_042
P52,7431940863735196-seedSTART.mp4,START,B_01_011
P52,15708989001853224-seedOWL.mp4,OWL,D_01_087
P52,3350620048272488-seedGUESS.mp4,GUESS1,D_02_013
P52,02032924325721286-seedWORRY.mp4,WORRY,C_02_015
P52,16175596949402915-seedPERCENT.mp4,PERCENT,C_02_082
P52,21893266643537235-seedPULL.mp4,PULL,D_02_062
P52,520190599619728-seedINJECT.mp4,INJECT,D_03_009
P52,5389961480799494-seedPENCIL.mp4,PENCIL,A_02_053
P52,12474586749187111-seedBEAR.mp4,BEAR,D_03_063
P52,3802527701650662-seedACCIDENT.mp4,ACCIDENT,B_02_059
P52,610138000862706-seedCHEESE.mp4,CHEESE,A_02_021
P52,35378003973763716-seedATTENTION.mp4,ATTENTION,A_03_089
P52,9655880998317623-seedSILLY.mp4,SILLY,B_01_090
P52,8950147967954618-seedBABY.mp4,BABY1,C_01_017
P52,7133203357637377-seedDISAGREEMENT.mp4,DISAGREEMENT,B_02_066
P52,7790165590558125-seedCHECK.mp4,CHECK,B_03_040
P52,7546524404003914-seedHOLIDAY.mp4,HOLIDAY,D_03_031
P52,09953879192572268-seedHELP.mp4,HELP,D_01_042
P52,8024395783365497-seedREASON.mp4,REASON,C_01_076
P52,09872039306873526-seedHAPPY.mp4,HAPPY,C_03_078
P52,9777716358789319-seedSYMPATHY.mp4,SYMPATHY,D_01_090
P52,36220708618174635-seedEAT.mp4,EAT1,B_02_002
P52,25030061909135215-seedDISNEY.mp4,DISNEY,D_03_035
P52,4184744734894461-seedBIRTHDAY.mp4,BIRTHDAY,D_01_054
P52,8114203670165856-seedSTIR.mp4,STIR,D_03_055
P52,07147588203074418-seedDOG.mp4,DOG1,A_01_056
P52,8273509006964852-seedWARM.mp4,WARM,B_02_047
P52,923366471300946-seedTRANSLATE.mp4,TRANSLATE,D_01_080
P52,8806311711480839-seedORDER.mp4,ORDER1,C_02_064
P52,5550312219703792-seedONION.mp4,ONION,A_03_038
P52,1060686096857888-seedSCRIPT.mp4,SCRIPT,H_03_081
P52,5991002886034154-seedVIBRATE.mp4,VIBRATE,J_02_035
P52,8779393020793569-seedHANDCUFFS.mp4,HANDCUFFS,G_01_088
P52,49137827657820643-seedPROVIDE.mp4,PROVIDE,H_01_045
P52,902504390010098-seedMEDITATE.mp4,MEDITATE1,J_01_037
P52,5650684815097224-seedCHEAP.mp4,CHEAP,F_02_056
P52,7012076518896848-seedSOMETHING.mp4,SOMETHING,G_01_009
P52,07205898600332583-seedSHAKE.mp4,SHAKE1,G_01_062
P52,8339556929245686-seedAUTOMATIC.mp4,AUTOMATIC,J_01_048
P52,7760518968983741-seedBOW.mp4,BOW1,F_03_065
P52,23153427535650417-seedHURRICANE.mp4,HURRICANE,F_02_061
P52,8373979609634778-seedPLAN.mp4,PLAN,E_03_034
P52,9158816135536156-seedDONT WANT.mp4,DONTWANT,E_02_014
P52,20343400184312532-seedCEILING.mp4,CEILING,J_01_091
P52,5372209204552976-seedNONE.mp4,NONE,J_02_046
P52,5456548036881932-seedPANCAKE.mp4,PANCAKE,G_03_068
P52,28182188740690206-seedMIX.mp4,MIX1,H_02_010
P52,34388985657258675-seedPLATE.mp4,PLATE,F_02_060
P52,33520648037729184-seedSPIDER.mp4,SPIDER,D_03_067
P52,11362093553890817-seedPLANT.mp4,PLANT,E_01_029
P52,027944472427918976-seedPROJECT.mp4,PROJECT,J_01_054
P52,7695526431760233-seedTUBE TOP.mp4,TUBETOP,E_01_067
P52,050374214512140414-seedDIP.mp4,DIP1,J_01_063
P52,02953952457979292-seedHAD ENOUGH.mp4,HADENOUGH,H_01_090
P52,6983755703343499-seedJELLYFISH.mp4,JELLYFISH,G_03_049
P52,6684262815749364-seedSUSPENDERS.mp4,SUSPENDERS1,E_03_077
P52,6866209503293914-seedUP.mp4,UP,E_01_069
P52,8767360648272802-seedBEE.mp4,BEE1,J_02_101
P52,3656221859523685-seedCHAMP.mp4,CHAMP,J_03_030
P52,1032435136831571-seedLEAD.mp4,LEAD,J_01_046
P52,7949778350752432-seedTISSUE.mp4,TISSUE,G_02_032
P52,8425297918229397-seedLEAK.mp4,LEAK,F_02_038
P52,25945349958576314-seedTURN KEY.mp4,TURNKEY,E_01_056
P52,9984777790013477-seedWALLET.mp4,WALLET,F_01_081
P52,3567929285813398-seedMENTION.mp4,MENTION,J_03_012
P52,6672426067888029-seedNOT MIND.mp4,NOTMIND,G_01_060
P52,5909883163979652-seedDELIBERATE.mp4,DELIBERATE,H_02_009
P52,6297841055456264-seedMINIMUM.mp4,MINIMUM1,NA
P52,17441614999650756-seedLOOK LIKE.mp4,LOOKLIKE,G_03_029
P52,5723391936104045-seedWORSE.mp4,WORSE,H_01_011
P52,05066091819810614-seedFADE.mp4,FADE,J_02_053
P52,9879471170735492-seedFAMOUS.mp4,FAMOUS,E_03_085
P52,5717130376595181-seedJUMP ROPE.mp4,JUMPROPE,G_01_019
P52,34544511881210016-seedMUSHROOM.mp4,MUSHROOM,E_02_089
P52,3623259154640963-seedAGENCY.mp4,AGENCY,H_01_044
P52,371338430120254-seedFUNCTION.mp4,FUNCTION,J_02_071
P52,6741312458990951-seedBANDAID.mp4,BANDAID2,F_02_020
P52,8509389835079619-seedBEFORE.mp4,BEFORE,G_02_053
P52,7332436531205793-seedPROCESS.mp4,PROCESS,E_03_055
P52,6103329273133811-seedCLIP.mp4,CLIP,J_01_083
P52,4267901724712926-seedEVERYDAY.mp4,EVERYDAY,E_01_084
P52,009863988370779175-seedEXAMPLE.mp4,EXAMPLE,G_02_024
P52,3545135145644047-seedONE.mp4,ONE,F_03_012
P52,34287380130358147-seedRESULT.mp4,RESULT,J_01_039
P52,3207506069909425-seedSOON.mp4,SOON1,G_01_004
P52,3324241324803705-seedARREST.mp4,ARREST1,H_03_074
P52,2647850986169875-seedDIFFERENT.mp4,DIFFERENT,E_03_095
P52,2218706642679733-seedSNORKEL.mp4,SNORKEL,E_01_102
P52,25455772145371625-seedHARMONICA.mp4,HARMONICA,G_03_054
P52,761163474124084-seedPLAYERS.mp4,PLAYERS,G_03_062
P52,9695672494482293-seedSOCIALIZE.mp4,SOCIALIZE,H_01_021
P52,19142870103892373-seedACCESS.mp4,ACCESS,H_02_086
P52,166355357899709-seedHINGE.mp4,HINGE,G_03_041
P52,5993156187859765-seedWELCOME.mp4,WELCOME1,NA
P52,9694309398793999-seedGONE.mp4,GONE,G_03_051
P52,34194852190497227-seedADMIT.mp4,ADMIT,J_02_062
P52,7542036859322729-seedPOLICY.mp4,POLICY,J_03_063
P52,683015444147284-seedRESIGN.mp4,RESIGN,J_01_084
P52,5746010872027036-seedASTRONAUT.mp4,ASTRONAUT,F_02_013
P52,7733943088359336-seedERASE.mp4,ERASE1,J_03_085
P52,8254486750155374-seedSTOPWATCH.mp4,STOPWATCH,F_01_067
P52,3245540959626543-seedMOTIVATION.mp4,MOTIVATION1,G_03_037
P52,44013055006400537-seedNOT.mp4,NOT,E_01_100
P52,0775333254547772-seedREDUCE.mp4,REDUCE,E_01_042
P52,9892417590385312-seedHE.mp4,HE,F_02_044
P52,43909884481215355-seedDRESS UP.mp4,DRESSUP,J_03_057
P52,9158265675725303-seedCUT REMOVE VID.mp4,CUTREMOVEVID,F_01_065
P52,5807596088706386-seedCONTACT LENS.mp4,CONTACTLENS,E_02_074
P52,4662484193243124-seedAUNT.mp4,AUNT,E_02_027
P52,9884246958959995-seedOR.mp4,OR,F_03_081
P52,9828122606307435-seedELEVATOR.mp4,ELEVATOR1,G_03_036
P52,707033076508701-seedROAST.mp4,ROAST,J_02_038
P52,7186487490315872-seedSWEATPANTS.mp4,SWEATPANTS,F_02_042
P52,8492396373787525-seedCLEAN.mp4,CLEAN,E_03_082
P52,38545963253984183-seedDONT LIKE.mp4,DONTLIKE,F_01_033
P52,1840633161248788-seedADD.mp4,ADD,E_02_030
P52,8512192461863188-seedGIVE UP.mp4,GIVEUP,H_03_028
P52,7655473960599048-seedWASH HANDS.mp4,WASHHANDS,F_01_056
P52,9707501491767747-seedSUSPEND.mp4,SUSPEND,H_01_016
P52,3108602134838645-seedGOOSEBUMPS.mp4,GOOSEBUMPS,G_03_096
P52,06377977614939079-seedABOVE.mp4,ABOVE,NA
P52,9410140544770502-seedSPEND.mp4,SPEND,E_01_017
P52,09465968724119245-seedBARELY.mp4,BARELY,H_03_037
P52,29780616523963377-seedALL DAY.mp4,ALLDAY,H_02_093
P52,8804435702553672-seedWHAT FOR.mp4,WHATFOR2,C_02_054
P52,81896340142666-seedLIVING ROOM.mp4,LIVINGROOM,F_02_016
