Participant ID,Video file,Gloss,ASL-LEX Code
P1,15890366051589533-APPLE.mp4,APPLE,A_03_054
P1,35618482303951104-IMPOSSIBLE.mp4,IMPOSSIBLE,B_01_032
P1,9498964909837952-ROSE.mp4,ROSE,G_03_024
P1,0033742275375785447-INFLUENCE.mp4,INFLUENCE,H_02_031
P1,02808154918358552-PEACOCK.mp4,PEACOCK,G_02_088
P1,8068093518563271-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P1,23247991626849585-GYM.mp4,GYM,G_03_003
P1,20880000068819649-WEAVE.mp4,WEAVE,H_02_081
P1,13621431540213602-SMOOTH.mp4,SMOOTH,H_02_101
P1,8221969382671432-SCOLD.mp4,SCOLD,H_01_008
P1,7480838717347633-SOCIAL.mp4,SOCIAL,H_03_030
P1,6523179384259175-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P1,7448818785190525-CAPTURE.mp4,CAPTURE,H_03_048
P1,7316392299762329-WATERDROP.mp4,WATERDROP,H_01_019
P1,2381384470099226-MAPLE.mp4,MAPLE,H_03_064
P1,48967843716521897-FAIL.mp4,FAIL,H_01_077
P1,9037793072145501-TOTAL.mp4,TOTAL,H_01_071
P1,03909340585346133-FASHION.mp4,FASHION,J_01_010
P1,001428415918161674-IMPROVE.mp4,IMPROVE,H_02_003
P1,9228494689014171-PACK.mp4,PACK,H_02_060
P1,23746553103054158-PRECIOUS.mp4,PRECIOUS,H_02_071
P1,6490408879992484-LAY DOWN.mp4,LAYDOWN,J_02_004
P1,6585783944135442-EXPERIMENT.mp4,EXPERIMENT,H_03_002
P1,7721480534101262-EVERY NIGHT.mp4,EVERYNIGHT,J_02_058
P1,0020443210100780096-KNOCK OFF.mp4,KNOCKOFF,H_03_035
P1,81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,008279096911288919-JEWELRY.mp4,JEWELRY,H_03_040
P1,7809503445047001-BREAKFAST.mp4,BREAKFAST1,J_01_053
P1,6796499805319471-CORNER.mp4,CORNER,J_03_071
P1,7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,35976901957453444-INSTITUTE.mp4,INSTITUTE,J_02_047
P1,4409418046134761-PERCEIVE.mp4,PERCEIVE,J_02_063
P1,010850214999561736-CELEBRATE.mp4,CELEBRATE,J_02_100
P1,13244724399416663-TOSS.mp4,TOSS,J_03_009
P1,038446216989295845-WIDE.mp4,WIDE,J_02_052
P1,13187210101793911-FIRED.mp4,FIRED,J_03_058
P40,654679171689897-APPLE.mp4,APPLE,A_03_054
P40,5868753228914183-IMPOSSIBLE.mp4,IMPOSSIBLE,B_01_032
P40,15747884716509963-ROSE.mp4,ROSE,G_03_024
P40,4713001664096925-INFLUENCE.mp4,INFLUENCE,H_02_031
P40,4499250795706189-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P40,9121237989915896-GYM.mp4,GYM,G_03_003
P40,6416278179941874-WEAVE.mp4,WEAVE,H_02_081
P40,8801673159859185-SMOOTH.mp4,SMOOTH,H_02_101
P40,7275461608600278-SCOLD.mp4,SCOLD,H_01_008
P40,2501721560408141-SOCIAL.mp4,SOCIAL,H_03_030
P40,2746482938137922-CAPTURE.mp4,CAPTURE,H_03_048
P40,6019042581182006-WATERDROP.mp4,WATERDROP,H_01_019
P40,3810108088744719-FAIL.mp4,FAIL,H_01_077
P40,26442801372084057-TOTAL.mp4,TOTAL,H_01_071
P40,047964805851413495-IMPROVE.mp4,IMPROVE,H_02_003
P40,8884945458417148-PACK.mp4,PACK,H_02_060
