Participant ID,Video file,Gloss,ASL-LEX Code
P33,4910052948005603-NAVEL.mp4,NAVEL,E_03_007
P33,9270674479149834-INDIAN.mp4,INDIAN,C_03_009
P33,08217123642140955-RISK.mp4,RISK,F_02_026
P33,6417802100169052-CANCEL.mp4,CANCEL1,F_03_083
P33,13344240777222005-MIME.mp4,MIME,D_03_019
P33,3291708831874882-GET INFORMATION_OUT_OF.mp4,GETINFORMATIONOUTOF,E_01_057
P33,8221640159025403-EARLY.mp4,EARLY,G_01_018
P33,5537984819397639-BELIEVE 2.mp4,BELIEVE2,G_02_011
P33,7410940964377708-PORCUPINE.mp4,PORCUPINE,G_01_033
P33,8746541588365899-NOT UNDERSTAND.mp4,NOTUNDERSTAND,G_01_049
P33,9377899064716586-LOVE.mp4,LOVE,G_01_068
P33,5670905628983753-INNOCENT.mp4,INNOCENT,G_02_062
P33,628588736491889-DAUGHTER.mp4,DAUGHTER,E_02_023
P33,5078790570399312-SAFE.mp4,SAFE,G_01_085
P33,7426465985678312-FINGER.mp4,FINGER,G_02_097
P33,49682105260277565-CATCH.mp4,CATCH3,G_02_033
P33,09916800748241172-FUN.mp4,FUN,E_02_057
P33,4885441598104865-MISS.mp4,MISS,G_02_049
P33,49029699377846314-GATE CLOSE.mp4,GATECLOSE,E_02_073
P33,4517259473367454-HALLOWEEN.mp4,HALLOWEEN1,G_03_011
P33,2388683373216689-THRILLED.mp4,THRILLED,G_02_070
P33,2642410339073036-SHUT OUT.mp4,SHUTOUT,G_03_026
P33,8437661652540198-RESTLESS.mp4,RESTLESS,E_03_003
P33,7469056292303489-RAISIN.mp4,RAISIN,E_03_019
P33,1648937634377201-MUMMY.mp4,MUMMY,G_03_077
P33,024694429217068103-JOURNEY.mp4,JOURNEY,E_03_037
P33,17387936297132112-DISPATCH.mp4,DISPATCH,G_02_102
P33,2215504926132208-DEDICATE 2.mp4,DEDICATE1,G_03_094
P33,08902981328446358-PLATFORM.mp4,PLATFORM,E_03_070
P33,11077818738004175-TO.mp4,TO,E_03_086
P33,776059509115353-CALCULATOR.mp4,CALCULATOR,E_03_103
P33,019861014139559874-CROWN.mp4,CROWN,F_01_016
P33,9866999618064094-SYSTEM.mp4,SYSTEM,H_01_061
P33,2956570863580994-INSTEAD.mp4,INSTEAD,H_01_079
P33,572706864091769-SHOOTING.mp4,SHOOTING,F_01_049
P33,5598576422084365-RETRIEVE.mp4,RETRIEVE,H_02_028
P33,7227120680694643-MAD.mp4,MAD,F_01_084
P33,8953075518220837-COMMUTE.mp4,COMMUTE,H_02_044
P33,6810929781915647-BEND.mp4,BEND,G_03_031
P33,4746070762266097-AVERAGE.mp4,AVERAGE,G_03_050
P33,297614251796277-IMPRESS.mp4,IMPRESS,F_02_032
P33,5428580288823877-STAY.mp4,STAY,F_02_050
P33,6853109331766216-VANISH.mp4,VANISH,H_02_098
P33,6725859917324923-NO BIG_DEAL.mp4,NOBIGDEAL,H_03_044
P33,9124929111701665-NECK.mp4,NECK,F_02_081
P33,7541784772113553-AXE.mp4,AXE1,G_03_066
P33,28998166354437016-DONT CARE.mp4,DONTCARE,G_03_082
P33,699109349745749-CULTURE.mp4,CULTURE,H_01_051
P33,6481269154838756-NAKED.mp4,NAKED,H_01_087
P33,49226020568299234-BURP.mp4,BURP,F_03_009
P33,8847368678669987-WHY NOT.mp4,WHYNOT,H_02_034
P33,6761847106685626-READY.mp4,READY,F_03_042
P33,5003243147230927-CASUAL.mp4,CASUAL,H_02_050
P33,4079845328901164-AT.mp4,AT,J_01_055
P33,051241873695393236-BABYSITTER.mp4,BABYSITTER,F_03_061
P33,02992459902144251-WIND.mp4,WIND,H_02_068
P33,20525294383742376-LAW.mp4,LAW,F_03_078
P33,054783248892849246-SCRATCH.mp4,SCRATCH,H_02_084
P33,8956717936736418-PRIORITY.mp4,PRIORITY,J_01_074
