Participant ID,Video file,Gloss,ASL-LEX Code
P11,8543446926119138-PICNIC.mp4,PICNIC,E_03_040
P11,7340652805575671-KANGAROO 3.mp4,KANGAROO1,K_02_012
P11,23988055272772701-PENIS.mp4,PENIS,F_03_095
P11,42151962709712754-CARVE.mp4,CARVE,K_02_026
P11,389735773745175-CANADA.mp4,CANADA,C_03_034
P11,02533506049521228-SLICE 3.mp4,SLICE4,K_02_057
P11,8377982092704095-JACKET 2.mp4,JACKET3,K_01_116
P11,014185597849588616-GLOVES 4.mp4,GLOVES3,K_02_105
P11,25162884811010766-CROSS 3.mp4,CROSS2,K_03_028
P11,6955720227329012-YEAH.mp4,YEAH,D_01_058
P11,014662977110964315-STRETCH-CA.mp4,STRETCH-CA,K_03_078
P11,4181337705890824-LOCK 2.mp4,LOCK2,D_01_078
P11,5230351927463617-ESCALATE.mp4,ESCALATE,H_01_033
P11,2868450170530843-BASKETBALL 2.mp4,BASKETBALL3,K_01_013
P11,0662192799664183-SAIL 2.mp4,SAIL2,K_01_048
P11,6327605576093502-SHOULDER 3.mp4,SHOULDER2,K_01_078
P11,8892110478091757-DROWN 2.mp4,DROWN4,K_01_093
P11,1502488816452967-BRIDGE 2.mp4,BRIDGE2,K_01_018
P11,039452907849437-HIPPO 2.mp4,HIPPO2,K_02_060
P11,4231674206599154-CITY 2.mp4,CITY2,K_02_076
P11,17182330191426232-STRETCH 1.mp4,STRETCH2,K_02_108
P11,2457648238704926-HOLD 2.mp4,HOLD2,K_02_124
P11,42093837402571443-DOLPHIN 3.mp4,DOLPHIN3,K_03_032
P11,6133213643945379-GLOVES 2.mp4,GLOVES4,K_03_049
P11,9402974771236865-SHAVE 5.mp4,SHAVE4,K_03_114
P11,5631089068281208-KNIGHT 3.mp4,KNIGHT4,K_02_034
P11,8951598446717279-POPULAR.mp4,POPULAR,J_01_016
P11,8770145474135835-WRESTLE.mp4,WRESTLE,J_01_033
P11,7750110153422656-WEAK.mp4,WEAK,C_02_065
P11,08403026246900147-ONE MORE_2.mp4,ONEMORE2,J_01_066
P11,9713430928103819-TWIRL.mp4,TWIRL,J_01_102
P11,564146713630256-POINT INDEX.mp4,POINTINDEX,K_02_083
P11,21670640812113318-CALL 2.mp4,CALL2,J_02_048
P11,41579421019094553-GO.mp4,GO,C_03_056
P11,6033523024403669-SHOOT 2.mp4,SHOOT2,K_02_114
P11,8014711019377831-FENCE 2.mp4,FENCE2,K_03_037
P11,08352063062366155-WHISTLE 3.mp4,WHISTLE2,K_03_055
P11,8519820468678287-MILK 2.mp4,MILK2,K_03_070
P11,2902210626208457-POLICEMAN 2.mp4,POLICEMAN2,K_03_104
P11,5882381621176729-CAKE.mp4,CAKE,D_01_033
P11,9407685841797553-RABBIT 2.mp4,RABBIT2,K_03_119
P11,9220245536919829-PENNY.mp4,PENNY,D_01_049
P11,28757598037465715-COPY.mp4,COPY,D_01_064
P11,40431107880686046-COMB.mp4,COMB2,C_02_070
P11,30715998278547674-DUCK.mp4,DUCK2,D_01_079
P11,36938644349320904-MOUTH.mp4,MOUTH,C_02_087
P11,36790772364477053-REST ALL_DAY.mp4,RESTALLDAY,J_03_043
P11,5784508205565466-METAL.mp4,METAL,D_02_037
P11,2942594879321514-FINE 2.mp4,FINE2,D_02_067
P11,2861187051971712-HOW.mp4,HOW1,D_02_082
P11,909411571612696-SWEATER 2.mp4,SWEATER2,K_01_008
P11,10123783679812837-MYSELF.mp4,MYSELF,D_03_024
P11,21031513931028267-SLIDE 2.mp4,SLIDE2,K_01_058
P11,6588306571726541-SHOCKED.mp4,SHOCKED,D_01_023
P11,17149431081883848-UNCLE.mp4,UNCLE,D_02_011
P11,6802914322153517-RHINO 3.mp4,RHINO2,K_01_088
P11,4199142418590094-MICROSCOPE 3.mp4,MICROSCOPE2,K_02_008
P11,32812627988842413-WASH 3.mp4,WASH2,K_02_024
P11,7025796673937177-OFF.mp4,OFF,E_01_027
P11,18812761932170452-GHOST.mp4,GHOST,E_01_032
P11,17693167568895407-DEFLATE.mp4,DEFLATE,E_01_079
P11,7666839900937954-CLOUD 3.mp4,CLOUD4,K_02_071
P11,7167579989912127-PEEL 3.mp4,PEEL2,K_02_103
P11,642798894270949-DIVIDE.mp4,DIVIDE,E_02_018
P11,34014195833838445-MEETING.mp4,MEETING,C_03_082
P11,00658780608729681-AWAY.mp4,AWAY,F_02_071
P11,2513252108324002-KILL.mp4,KILL,D_01_013
P11,7570209278773028-SLED 2.mp4,SLED2,G_02_027
P11,672005818490045-CLOSET 2.mp4,CLOSET2,E_01_091
P11,9523888555840034-EFFECT.mp4,EFFECT,G_02_044
P11,2845884500435132-FIT.mp4,FIT,E_02_007
P11,5874077112811347-SOMETIMES.mp4,SOMETIMES,E_02_038
P11,36880137946261526-SUIT.mp4,SUIT,G_01_103
P11,8027089813899362-BLESS.mp4,BLESS,G_02_016
P11,5299212454415909-WINDY.mp4,WINDY,G_02_080
P11,6385447858988922-STILL.mp4,STILL,G_02_085
P11,6427207676615119-DINNER.mp4,DINNER1,G_03_044
P11,4611976557412758-SAVE.mp4,SAVE,G_03_061
P11,5735834002121025-LAST WEEK.mp4,LASTWEEK,H_01_098
P11,15115662711110356-EDIT 2.mp4,EDIT2,F_01_068
P11,4047392301644068-HAIRDRESSER.mp4,HAIRDRESSER,G_03_016
P11,2783138025560996-I LOVE_YOU.mp4,ILOVEYOU,F_01_102
P11,3779611205021671-VOLUNTEER.mp4,VOLUNTEER,H_02_062
P11,5421586887001537-OIL.mp4,OIL2,H_02_078
P11,6764998524688406-RIVER 2.mp4,RIVER2,F_02_066
P11,3797954774369765-LUCK.mp4,LUCK,H_03_009
P11,26860478860082226-HUNDRED.mp4,HUNDRED,H_03_027
P11,6872763549262637-CLOSE DOOR.mp4,CLOSEDOOR,H_03_061
P11,6630172502247411-ALL OVER_BODY.mp4,ALLOVERBODY,H_03_078
P11,8777685532924346-HEAP.mp4,HEAP,H_03_096
P11,22479976890212905-ACQUIRE.mp4,ACQUIRE,H_01_034
P11,18246743104266172-SHAME ON_YOU.mp4,SHAMEONYOU,H_01_066
P11,28353473907300963-TOPIC.mp4,TOPIC,H_01_103
P11,8016925204409133-STORY 2.mp4,STORY3,J_01_007
P11,6295948224486305-MANAGE.mp4,MANAGE,J_01_023
P11,7820302984540788-PROFOUNDLY DEAF.mp4,PROFOUNDLYDEAF,H_02_016
P11,1910746477469325-KITTEN.mp4,KITTEN,J_01_092
P11,12945935740557268-TAKE NOTES.mp4,TAKENOTES,F_03_094
P11,552248669313157-DOG 4.mp4,DOG4,H_02_103
P11,7136348332917988-WELCOME.mp4,WELCOME2,J_02_054
