Participant ID,Video file,Gloss,ASL-LEX Code
P27,37424308291678976-OTHER.mp4,OTHER,B_02_043
P27,621700289304683-HOPE.mp4,HOPE,D_02_085
P27,5773609049022861-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P27,5447059632309406-JOKE.mp4,JOKE,G_03_086
P27,40353511845248-SOCIETY.mp4,SOCIETY,H_01_002
P27,11540169324551419-WATERDROP.mp4,WATERDROP,H_01_019
P27,6554735488389678-ANYONE.mp4,ANYONE,H_01_059
P27,2931732443639459-CEMETERY.mp4,CEMETERY,H_01_037
P27,15079140547294045-FAIL.mp4,FAIL,H_01_077
P27,608487698538861-KNIGHT.mp4,KNIGHT1,H_01_054
P27,5695256322659339-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096
P27,9502405518837727-LONG AGO.mp4,LONGAGO,J_01_026
P27,7327261352671983-BECOME.mp4,BECOME,H_02_008
P27,6469250547484864-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P27,8798366948284013-SQUARE.mp4,SQUARE,J_01_060
P27,6258201966383996-EMPTY 2.mp4,EMPTY2,J_01_077
P27,9483850731626087-PACK.mp4,PACK,H_02_060
P27,7762952343240632-EACH OTHER.mp4,EACHOTHER,H_02_076
P27,8396230811582996-WILL GO.mp4,WILLGO,J_01_095
P27,15183422852879347-LAY DOWN.mp4,LAYDOWN,J_02_004
P27,02188149896850211-ALASKA.mp4,ALASKA,H_02_087
P27,7592899366330832-EVERY NIGHT.mp4,EVERYNIGHT,J_02_058
P27,7602669977002832-GET TOGETHER.mp4,GETTOGETHER,J_02_073
P27,5147073051954278-KNOCK OFF.mp4,KNOCKOFF,H_03_035
P27,9234481764157532-JEWELRY.mp4,JEWELRY,H_03_040
P27,8663937558064609-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P27,456923220653892-SIGN PAPER.mp4,SIGNPAPER,H_03_094
P27,8207978523788353-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P27,697644109603202-LEAVE ALONE.mp4,LEAVEALONE,H_03_105
P27,28689793635633687-CLIENT.mp4,CLIENT,J_01_031
P27,673373289755502-BREAKFAST.mp4,BREAKFAST1,J_01_053
P27,4696587471767568-CORNER.mp4,CORNER,J_03_071
P27,14732445338736944-HATBRIM.mp4,HATBRIM,J_03_106
P27,41490520021409183-SWEAR IN.mp4,SWEARIN,J_02_016
P27,39781611263727146-INSTITUTE.mp4,INSTITUTE,J_02_047
P27,6031517687767562-PERCEIVE.mp4,PERCEIVE,J_02_063
P27,033061003083335816-STUMBLE.mp4,STUMBLE,J_02_079
P27,8141509916231537-CELEBRATE.mp4,CELEBRATE,J_02_100
P27,5317907630739753-TOSS.mp4,TOSS,J_03_009
P27,7637974157738328-DOG 2.mp4,DOG2,J_02_068
P27,3005787607314123-BOWLING 2.mp4,BOWLING2,K_01_067
P27,5299365313388698-RIDE 2.mp4,RIDE1,J_03_026
P27,30204258959403263-THEORY.mp4,THEORY,J_03_042
P27,9794434391724418-SHORT WORD.mp4,SHORTWORD,J_02_087
P27,7023032006654817-LABEL.mp4,LABEL,J_02_105
P27,11428364600964525-FIRED.mp4,FIRED,J_03_058
P27,8311535612154104-ADVERTISE.mp4,ADVERTISE,J_03_015
P27,8391015994152276-DEMOTE.mp4,DEMOTE,J_03_031
P27,2529082708142205-INHALE.mp4,INHALE,J_03_048
P27,30622611889089324-CARDS.mp4,CARDS,J_03_065
P27,2258994250698123-MINIMUM.mp4,MINIMUM2,J_03_077
P27,816808112104978-JUNIOR.mp4,JUNIOR,J_03_082
P27,2477844429543563-NEXT DOWN.mp4,NEXTDOWN,J_03_101
P27,9281991786242763-GLOVES 3.mp4,GLOVES2,K_01_012
P27,7523445153991293-DARK.mp4,DARK1,J_03_094
P27,5967198277966979-HATCH 2.mp4,HATCH2,K_01_007
P27,952604993655976-ARREST 2.mp4,ARREST2,K_01_023
P27,741996557879993-ENVELOPE 4.mp4,ENVELOPE2,K_01_041
P27,8133437610561485-CELLPHONE.mp4,CELLPHONE,K_01_128
P27,4606674584250985-NOSE BLEED.mp4,NOSEBLEED,K_01_092
P27,4065631392847162-CURL 2.mp4,CURL1,K_01_072
P27,5735407279516538-KNIGHT 5.mp4,KNIGHT2,K_01_087
P27,884245075969109-SHIRT 2.mp4,SHIRT2,K_01_108
P27,046370372769449775-WINDMILL 2.mp4,WINDMILL2,K_01_118
P27,07861832724083051-SAW 2.mp4,SAW2,K_02_007
P27,9834789846351424-BUMPY.mp4,BUMPY,K_01_123
P27,6046511009087137-SLIP 2.mp4,SLIP1,K_02_033
P27,17937949650496554-PILLOW 3.mp4,PILLOW3,K_02_049
P27,1443674716511898-SNEEZE 2.mp4,SNEEZE1,K_02_023
P27,5280343241021583-MOP 2.mp4,MOP2,K_02_064
P27,5826307977016509-CLOCK 2.mp4,CLOCK1,K_02_038
P27,64427331177039-STAND 2.mp4,STAND1,K_02_081
P27,326738265305877-MEASURE 2.mp4,MEASURE2,K_02_054
P27,7183910727879494-FRISK.mp4,FRISK,K_02_070
P27,8012116744467503-SUMMON.mp4,SUMMON,K_02_075
P27,1427674405624375-BANANA 2.mp4,BANANA2,K_02_097
P27,2235906068137845-PEACH 2.mp4,PEACH2,K_02_087
P27,8600711479201086-CHERRY 2.mp4,CHERRY1,K_02_113
P27,44287099039189104-ELEVATOR 3.mp4,ELEVATOR3,K_03_002
P27,44238537415908064-STACK 2.mp4,STACK1,K_02_102
P27,2103744922082973-BURY 2.mp4,BURY1,K_03_018
P27,7637707086079575-FUZZY.mp4,FUZZY,K_02_123
P27,15317321227547764-SOMERSAULT 2.mp4,SOMERSAULT1,K_02_118
P27,5739155847599413-ARREST 3.mp4,ARREST3,K_03_036
P27,5939769008576603-BOIL 2.mp4,BOIL1,K_03_054
P27,7399382222751405-STACK 3.mp4,STACK2,K_03_069
P27,3283340790027305-CARROT 3.mp4,CARROT2,K_03_075
P27,09875475127812638-VAMPIRE.mp4,VAMPIRE,K_03_123
P27,05806252826252667-POP 4.mp4,POP1,K_03_031
