Participant ID,Video file,Gloss,ASL-LEX Code
P33,2646584633492097-ESCALATE.mp4,ESCALATE,H_01_033
P33,8228841992836635-TOWEL.mp4,TOWEL,F_01_007
P33,2841284560214332-SINGLE.mp4,SINGLE,H_01_018
P33,8315022055723575-MEETING.mp4,MEETING,C_03_082
P33,49055096151686794-AWAY.mp4,AWAY,F_02_071
P33,9718438967913778-KILL.mp4,KILL,D_01_013
P33,009063994499207029-SLED 2.mp4,SLED2,G_02_027
P33,281379736665488-CLOSET 2.mp4,CLOSET2,E_01_091
P33,5927314798021934-EFFECT.mp4,EFFECT,G_02_044
P33,6058648865992875-FIT.mp4,FIT,E_02_007
P33,7659557121357645-SOMETIMES.mp4,SOMETIMES,E_02_038
P33,7124932261855448-SUIT.mp4,SUIT,G_01_103
P33,3114676257579576-BLESS.mp4,BLESS,G_02_016
P33,11699917353944511-WINDY.mp4,WINDY,G_02_080
P33,610049012486573-STILL.mp4,STILL,G_02_085
P33,7036076708506829-DINNER.mp4,DINNER1,G_03_044
P33,22965271489853634-SAVE.mp4,SAVE,G_03_061
P33,018856090817386928-LAST WEEK.mp4,LASTWEEK,H_01_098
P33,42730406370701357-EDIT 2.mp4,EDIT2,F_01_068
P33,859857098832064-HAIRDRESSER.mp4,HAIRDRESSER,G_03_016
P33,4452736479255144-I LOVE_YOU.mp4,ILOVEYOU,F_01_102
P33,03153012648712439-VOLUNTEER.mp4,VOLUNTEER,H_02_062
P33,5979882230033464-OIL.mp4,OIL2,H_02_078
P33,07581646713142587-RIVER 2.mp4,RIVER2,F_02_066
P33,9993821897701043-LUCK.mp4,LUCK,H_03_009
P33,8783859835785703-HUNDRED.mp4,HUNDRED,H_03_027
P33,29248395812856054-CLOSE DOOR.mp4,CLOSEDOOR,H_03_061
P33,5483203552432507-ALL OVER_BODY.mp4,ALLOVERBODY,H_03_078
P33,305889506620461-HEAP.mp4,HEAP,H_03_096
P33,49554507294511385-ACQUIRE.mp4,ACQUIRE,H_01_034
P33,6494211932950975-SHAME ON_YOU.mp4,SHAMEONYOU,H_01_066
P33,9528154173947192-TOPIC.mp4,TOPIC,H_01_103
P33,7703418367956458-STORY 2.mp4,STORY3,J_01_007
P33,04824207239283895-MANAGE.mp4,MANAGE,J_01_023
P33,6510613490489905-PROFOUNDLY DEAF.mp4,PROFOUNDLYDEAF,H_02_016
P33,19411610208771402-KITTEN.mp4,KITTEN,J_01_092
P33,053930391371147746-TAKE NOTES.mp4,TAKENOTES,F_03_094
P33,4172639647210721-DOG 4.mp4,DOG4,H_02_103
P33,24161232198672233-WELCOME.mp4,WELCOME2,J_02_054
P33,6934352298665947-TWINS 2.mp4,TWINS2,J_02_089
P33,8402563412101693-PERIOD.mp4,PERIOD,J_02_107
P33,17051306270743982-GO THROUGH.mp4,GOTHROUGH,J_03_017
P33,47066194915327775-SEAL.mp4,SEAL,G_01_057
P33,14174689349619363-INSTAGRAM.mp4,INSTAGRAM,H_03_083
P33,4578343020629372-ORGANIZATION.mp4,ORGANIZATION,J_03_033
P33,2609599266848299-VEST.mp4,VEST,J_03_050
P33,25449443409902694-OPINION 2.mp4,OPINION2,H_03_101
P33,009075571654497905-PERSUADE.mp4,PERSUADE,G_01_091
P33,8357774969393506-CONFIDENTIAL.mp4,CONFIDENTIAL,G_02_022
P33,7874290058493589-SKILL.mp4,SKILL,G_02_038
P33,8337872719342629-SCREWDRIVER 3.mp4,SCREWDRIVER3,K_01_014
P33,1462584136087921-FANTASY.mp4,FANTASY,J_01_045
P33,6838258415155236-ENERGY.mp4,ENERGY,G_02_056
