Participant ID,Video file,Gloss,ASL-LEX Code
P50,41666046500884324-CLEFTCHIN.mp4,CLEFTCHIN,E_01_054
P50,13459877565059797-IGNORE.mp4,IGNORE,D_03_069
P50,6416501011559663-EARRING.mp4,EARRING,C_03_011
P50,5212147731959049-MISCHIEVOUS.mp4,MISCHIEVOUS,E_02_035
P50,7360637423786365-COUNTRY.mp4,COUNTRY,C_03_058
P50,08885292378491294-SNOWSUIT.mp4,SNOWSUIT,E_03_005
P50,5828270936369884-BELL.mp4,BELL,G_02_018
P50,0648052140882236-SMELL MONEY.mp4,SMELLMONEY,F_03_026
P50,9592422807276506-HALLOWEEN 2.mp4,HALLOWEEN2,G_02_035
P50,8973861097618665-OK.mp4,OK,F_03_080
P50,5570080210629782-BASEBALL CAP.mp4,BASEBALLCAP,G_02_072
P50,9201508197686195-PEEL 1.mp4,PEEL3,H_03_052
P50,5695540664061918-HIS.mp4,HIS,F_02_058
P50,8371716482496465-HARP.mp4,HARP,F_02_073
P50,7392892050645878-THIRD.mp4,THIRD1,F_02_088
P50,04767856717262209-RAINBOW.mp4,RAINBOW,F_03_001
P50,5416276656051826-DOESNT MATTER.mp4,DOESNTMATTER,F_03_031
P50,10899909577612021-BOYFRIEND.mp4,BOYFRIEND,G_02_058
P50,1995734554051627-FLAG 2.mp4,FLAG2,G_02_092
P50,5992249814859072-CROSS HEART.mp4,CROSSHEART,J_01_064
P50,944644970755445-TRANSGENDER.mp4,TRANSGENDER,J_01_082
P50,92255099989434-DEFEAT.mp4,DEFEAT,G_03_090
P50,6274329989657883-SOFTBALL.mp4,SOFTBALL,G_01_030
P50,3509918713998357-HEADCOLD.mp4,HEADCOLD,J_02_025
P50,030985671585298524-TRACTOR.mp4,TRACTOR,H_01_042
P50,5993657918577613-LAND.mp4,LAND,G_02_066
P50,5595341120122179-BOTH.mp4,BOTH,H_01_076
P50,902216246371772-PINCH.mp4,PINCH1,H_01_095
P50,3742606204725496-LIFT.mp4,LIFT1,G_02_082
P50,5948276382040762-BITE 2.mp4,BITE2,G_02_099
P50,12190435905064412-CURLY HAIR.mp4,CURLYHAIR,H_02_007
P50,43760180077916555-EVERY YEAR.mp4,EVERYYEAR,H_02_041
P50,5777340611326243-PLUMMET.mp4,PLUMMET,G_03_028
P50,6090940087363164-SHORT PERSON.mp4,SHORTPERSON,H_02_092
P50,5916572274893133-PRESS.mp4,PRESS,H_03_006
P50,442209401000798-OLDEST.mp4,OLDEST,H_03_024
P50,0003562642815786443-EYE TURN.mp4,EYETURN,H_03_039
P50,09850955328666733-ASSIST.mp4,ASSIST,J_03_093
P50,7461948665914548-SUCK THUMB.mp4,SUCKTHUMB,K_01_006
P50,21879134281078594-DRAG 2.mp4,DRAG2,K_01_022
P50,356102482885404-COMFORTABLE.mp4,COMFORTABLE,H_03_058
P50,5886259319057003-PINEAPPLE 2.mp4,PINEAPPLE4,K_01_056
P50,831398183060315-TOUCH.mp4,TOUCH,G_03_063
P50,9917739916647612-COOL 5.mp4,COOL4,J_01_004
