Participant ID,Video file,Gloss,ASL-LEX Code
P11,13757162107994114-NERVE.mp4,NERVE,G_02_045
P11,5862702307501606-WITH.mp4,WITH,C_02_074
P11,5397657526698554-TOW 3.mp4,TOW1,K_02_010
P11,389735773745175-CANADA.mp4,CANADA,C_03_034
P11,849004398239543-CHEW 3.mp4,CHEW3,K_02_041
P11,9049156498845972-CORKSCREW 2.mp4,CORKSCREW1,K_01_085
P11,18472614023605316-LEAF 2.mp4,LEAF2,K_02_073
P11,8377982092704095-JACKET 2.mp4,JACKET3,K_01_116
P11,8725600271552014-FINALLY.mp4,FINALLY,D_01_012
P11,46090954553130903-CHEAT 2.mp4,CHEAT2,D_01_027
P11,7102758466372652-RACECAR TRACK.mp4,RACECARTRACK,K_02_121
P11,27830885266372807-PECK.mp4,PECK,K_03_010
P11,014662977110964315-STRETCH-CA.mp4,STRETCH-CA,K_03_078
P11,7201530972532546-FILE 4.mp4,FILE2,K_02_036
P11,4181337705890824-LOCK 2.mp4,LOCK2,D_01_078
P11,9986771625070636-NAVEL.mp4,NAVEL,E_03_007
P11,09553222336557976-HANDSOME 3.mp4,HANDSOME4,E_03_041
P11,4196732067344118-SNAIL.mp4,SNAIL,G_01_067
P11,30009989507939916-REACT.mp4,REACT,H_03_065
P11,07827092047220785-MAINSTREAM.mp4,MAINSTREAM,J_03_037
P11,31819154508938796-COMMITTEE.mp4,COMMITTEE,J_03_072
P11,8892110478091757-DROWN 2.mp4,DROWN4,K_01_093
P11,9950540419371894-CRY 2.mp4,CRY2,K_01_003
P11,11631102928125969-SHARPEN 3.mp4,SHARPEN2,K_01_109
P11,1502488816452967-BRIDGE 2.mp4,BRIDGE2,K_01_018
P11,039452907849437-HIPPO 2.mp4,HIPPO2,K_02_060
P11,4231674206599154-CITY 2.mp4,CITY2,K_02_076
P11,0032435070931065013-THROW 2.mp4,THROW2,K_01_068
P11,17182330191426232-STRETCH 1.mp4,STRETCH2,K_02_108
P11,2457648238704926-HOLD 2.mp4,HOLD2,K_02_124
P11,4430023203880953-BANANA 3.mp4,BANANA3,K_03_014
P11,7858747637168522-IDENTITY.mp4,IDENTITY,H_03_071
P11,6133213643945379-GLOVES 2.mp4,GLOVES4,K_03_049
P11,06368191009321045-CASTLE 3.mp4,CASTLE3,K_02_019
P11,9402974771236865-SHAVE 5.mp4,SHAVE4,K_03_114
P11,8770145474135835-WRESTLE.mp4,WRESTLE,J_01_033
P11,6467119732409996-INDIAN.mp4,INDIAN,C_03_009
P11,6188041581899866-MEDICINE.mp4,MEDICINE,C_03_040
P11,5035575757713251-MIX 2.mp4,MIX3,K_02_098
P11,8014711019377831-FENCE 2.mp4,FENCE2,K_03_037
P11,08352063062366155-WHISTLE 3.mp4,WHISTLE2,K_03_055
P11,7214149245600223-CAT 3.mp4,CAT3,K_03_087
P11,2902210626208457-POLICEMAN 2.mp4,POLICEMAN2,K_03_104
P11,28757598037465715-COPY.mp4,COPY,D_01_064
P11,8456565013518682-8 HOUR.mp4,8HOUR,C_02_055
P11,40431107880686046-COMB.mp4,COMB2,C_02_070
P11,709888439477045-PEG.mp4,PEG1,D_02_006
P11,36790772364477053-REST ALL_DAY.mp4,RESTALLDAY,J_03_043
P11,08568928378144558-BLINDS 2.mp4,BLINDS2,C_03_014
P11,5784508205565466-METAL.mp4,METAL,D_02_037
P11,6197383929882432-RIGHT 3.mp4,RIGHT3,J_03_095
P11,2861187051971712-HOW.mp4,HOW1,D_02_082
P11,21031513931028267-SLIDE 2.mp4,SLIDE2,K_01_058
P11,32145290431071727-OFFEND.mp4,OFFEND,D_03_039
P11,17149431081883848-UNCLE.mp4,UNCLE,D_02_011
P11,4199142418590094-MICROSCOPE 3.mp4,MICROSCOPE2,K_02_008
P11,2875184493945213-PRETEND.mp4,PRETEND,D_03_062
P11,778591422557326-FOREVER.mp4,FOREVER1,D_03_072
P11,5574885772046916-SELECT.mp4,SELECT,D_03_087
P11,23072373122450074-ELEVEN.mp4,ELEVEN,E_01_052
P11,35749482888016626-SLIPPER.mp4,SLIPPER,E_01_062
P11,23989983456902286-TEACH 2.mp4,TEACH2,K_02_055
P11,07631352905742306-CRAWL 2.mp4,CRAWL2,K_02_088
P11,403917555222884-DIG.mp4,DIG,K_02_119
P11,42768518898838326-PASSPORT.mp4,PASSPORT,E_01_103
P11,34014195833838445-MEETING.mp4,MEETING,C_03_082
P11,2513252108324002-KILL.mp4,KILL,D_01_013
P11,8020482435298932-RISK.mp4,RISK,F_02_026
P11,5890875852203274-MIME.mp4,MIME,D_03_019
P11,6408680459634952-BELIEVE 2.mp4,BELIEVE2,G_02_011
P11,672005818490045-CLOSET 2.mp4,CLOSET2,E_01_091
P11,11145379171594882-NOT UNDERSTAND.mp4,NOTUNDERSTAND,G_01_049
P11,5874077112811347-SOMETIMES.mp4,SOMETIMES,E_02_038
P11,8027089813899362-BLESS.mp4,BLESS,G_02_016
P11,30552414889350965-CATCH.mp4,CATCH3,G_02_033
P11,5951704010742203-HALLOWEEN.mp4,HALLOWEEN1,G_03_011
P11,8372364232723994-THRILLED.mp4,THRILLED,G_02_070
P11,0693564697035276-SHUT OUT.mp4,SHUTOUT,G_03_026
P11,4611976557412758-SAVE.mp4,SAVE,G_03_061
P11,8981809688009663-MUMMY.mp4,MUMMY,G_03_077
P11,5118138977822881-DISPATCH.mp4,DISPATCH,G_02_102
P11,7326722360164839-SYSTEM.mp4,SYSTEM,H_01_061
P11,8478493745547124-INSTEAD.mp4,INSTEAD,H_01_079
P11,900538246795161-RETRIEVE.mp4,RETRIEVE,H_02_028
P11,4047392301644068-HAIRDRESSER.mp4,HAIRDRESSER,G_03_016
P11,013440963592164179-COMMUTE.mp4,COMMUTE,H_02_044
P11,01810305756309427-BEND.mp4,BEND,G_03_031
P11,7457169878890093-IMPRESS.mp4,IMPRESS,F_02_032
P11,5421586887001537-OIL.mp4,OIL2,H_02_078
P11,6764998524688406-RIVER 2.mp4,RIVER2,F_02_066
P11,26860478860082226-HUNDRED.mp4,HUNDRED,H_03_027
P11,32942281779981886-NO BIG_DEAL.mp4,NOBIGDEAL,H_03_044
P11,392847143355763-NECK.mp4,NECK,F_02_081
P11,47423539337801723-DONT CARE.mp4,DONTCARE,G_03_082
P11,6591528070744967-WHY NOT.mp4,WHYNOT,H_02_034
P11,22184082671771677-READY.mp4,READY,F_03_042
P11,7257383470742285-AT.mp4,AT,J_01_055
P11,26266594411686794-WIND.mp4,WIND,H_02_068
P11,9993760889934602-LAW.mp4,LAW,F_03_078
P11,33948832119536276-SCRATCH.mp4,SCRATCH,H_02_084
P11,1910746477469325-KITTEN.mp4,KITTEN,J_01_092
P11,12945935740557268-TAKE NOTES.mp4,TAKENOTES,F_03_094
P11,7136348332917988-WELCOME.mp4,WELCOME2,J_02_054
P11,00895076424480945-TWINS 2.mp4,TWINS2,J_02_089
P11,8065110880022379-PERIOD.mp4,PERIOD,J_02_107
P11,42275979316435786-GO THROUGH.mp4,GOTHROUGH,J_03_017
P11,3531757421316708-WALK 2.mp4,WALK2,J_03_067
P11,7862483594108172-DONKEY.mp4,DONKEY,J_01_012
P11,4456862580012133-RETIRE.mp4,RETIRE,J_03_084
P11,23448265307560723-LEFT.mp4,LEFT,J_03_103
P11,44739903308339257-ANALYZE.mp4,ANALYZE,G_02_075
P11,3680669270712458-VISITOR.mp4,VISITOR,J_01_097
P11,01822366259232533-GOING THROUGH_A_HARD_TIME.mp4,GOINGTHROUGHAHARDTIME,G_03_021
P11,15731462255210782-POUR 2.mp4,POUR1,K_01_094
P11,16735808922087392-HUMMINGBIRD.mp4,HUMMINGBIRD,K_01_125
P11,9545451469958457-BAG 2.mp4,BAG2,K_02_015
P11,3394234728457677-NETWORK.mp4,NETWORK,J_02_075
P11,18775864705006318-DECORATE 2.mp4,DECORATE2,K_02_030
P11,8524860298587382-SHOUT.mp4,SHOUT1,J_03_005
P11,8543612850148148-OPEN.mp4,OPEN,G_03_088
P11,3339764981291631-ROAR 2.mp4,ROAR2,K_02_094
P11,7119510901130186-SIDE.mp4,SIDE,J_03_055
P11,4573201265941229-LEAGUE.mp4,LEAGUE,H_01_092
P11,014089711585560938-SKI-CA.mp4,SKI-CA,K_03_033
P11,9249309613792387-SWEETHEART.mp4,SWEETHEART,H_02_005
P11,5192358478858765-ALIGN.mp4,ALIGN,H_02_022
P11,6584760883725103-SPACESHIP.mp4,SPACESHIP,J_03_074
P11,5913760756926691-PEG 2.mp4,PEG3,K_03_083
P11,056869626005933815-STACK 4.mp4,STACK4,K_01_019
P11,7620205055367626-STING.mp4,STING,H_03_022
P11,23259728644841582-FROWN 2.mp4,FROWN1,K_03_115
P11,4789245648516287-FEEDBACK.mp4,FEEDBACK,J_01_002
P11,6870709051348651-1 DOLLAR.mp4,1DOLLAR,C_02_025
P11,5477031250523874-PINEAPPLE 5.mp4,PINEAPPLE3,K_01_084
P11,7391048026313116-PUNISH.mp4,PUNISH,C_02_041
P11,056635560962610576-MIND TURNED.mp4,MINDTURNED,J_01_034
P11,29286449291938044-ERASE 3.mp4,ERASE3,K_01_099
P11,6549947482110516-HARD OF_HEARING.mp4,HARDOFHEARING,J_01_050
P11,8634436246198407-REGULAR.mp4,REGULAR,J_01_067
P11,8304370641604473-FEED 2.mp4,FEED1,K_02_035
P11,25763377853636227-WINDMILL 3.mp4,WINDMILL3,K_02_051
P11,05960401252194858-BRAINSTORM.mp4,BRAINSTORM,J_01_103
P11,11962668394630627-LOCK 3.mp4,LOCK3,K_02_067
P11,06467167272543417-SHOUT 2.mp4,SHOUT2,K_02_084
P11,3136709737007537-INEPT.mp4,INEPT,J_02_032
P11,21861551221012654-SAME SAME.mp4,SAMESAME,J_02_081
P11,30575082726118774-JUMP.mp4,JUMP,C_02_089
P11,9515518156140665-POP 3.mp4,POP4,K_02_115
P11,4106652011209193-FAST.mp4,FAST,C_03_016
P11,5483588620169273-IMAGINE 2.mp4,IMAGINE2,K_03_020
P11,9232979658443436-MAGNIFY 2.mp4,MAGNIFY2,K_03_089
P11,9543788358733916-CHRISTMAS 2.mp4,CHRISTMAS2,J_03_061
P11,12188061798454708-STOP.mp4,STOP,D_01_010
P11,7723232986661808-SNOWBOARD.mp4,SNOWBOARD,K_01_025
P11,7763313189826078-TIE UP_2.mp4,TIEUP2,K_01_043
P11,48330533576057544-PARACHUTE 3.mp4,PARACHUTE3,K_01_059
P11,21965285266608925-MAGNET 4.mp4,MAGNET4,K_02_009
P11,8418232468513702-DRILL.mp4,DRILL,D_02_044
P11,006217351436449636-ITALY.mp4,ITALY,D_02_074
P11,020417301627946527-PANTS 2.mp4,PANTS2,K_02_104
P11,1849084719292502-SCARF 4.mp4,SCARF2,K_02_120
P11,9729918946241969-JAPAN.mp4,JAPAN,D_01_046
P11,894069456935946-LOSE.mp4,LOSE,D_03_064
P11,13408713800128935-WRISTWATCH 2.mp4,WRISTWATCH3,K_03_044
P11,3714064324177986-INTRODUCE.mp4,INTRODUCE,D_01_076
P11,031868842442063006-MEDITATE 2.mp4,MEDITATE3,K_03_061
P11,9578006866630657-HELMET.mp4,HELMET1,D_02_034
P11,17215401215578274-KANGAROO.mp4,KANGAROO3,D_03_079
P11,9304799283678831-WINK.mp4,WINK,D_03_094
P11,8987051164566846-STEAL.mp4,STEAL,C_02_019
P11,23986067849954007-CATEGORY.mp4,CATEGORY,E_01_034
P11,9320953978103417-RAKE.mp4,RAKE,D_03_021
P11,11236743555822493-CLEFTCHIN.mp4,CLEFTCHIN,E_01_054
P11,7196221221860766-HOLD TOGETHER.mp4,HOLDTOGETHER,E_02_003
P11,8261106694989635-COME OUT.mp4,COMEOUT,E_02_020
P11,0904640696329051-MISCHIEVOUS.mp4,MISCHIEVOUS,E_02_035
P11,5642803669727219-GRASP.mp4,GRASP,E_01_006
P11,42561609545136014-COME.mp4,COME,C_03_074
P11,12370134549790635-SCRUB.mp4,SCRUB,E_02_086
P11,9956058333717619-BLOND.mp4,BLOND,E_02_102
P11,2701475812604299-WAND.mp4,WAND,E_03_016
P11,9824120994807248-SEND.mp4,SEND,E_02_009
P11,12185031671737367-FOREVER 2.mp4,FOREVER2,E_02_025
P11,9731388047096738-WHAT 1.mp4,WHAT2,D_02_084
P11,5977812357004293-SUMMARIZE.mp4,SUMMARIZE,D_03_041
P11,9671139804952704-FROG.mp4,FROG,D_03_059
P11,8638286876137251-WINDOW OPEN.mp4,WINDOWOPEN,E_02_075
P11,5922288803825897-SPECIFIC.mp4,SPECIFIC,E_02_091
P11,14348930769753676-TOY 1.mp4,TOY3,E_01_064
P11,11707369231650211-HOT.mp4,HOT,F_02_093
P11,291615547979323-STRAIGHT.mp4,STRAIGHT,E_01_081
P11,2905577200306986-PARTY 2.mp4,PARTY2,F_02_001
P11,4707400849290664-DEPTH.mp4,DEPTH,F_02_018
P11,8236664011166397-LET GO.mp4,LETGO,F_02_034
P11,36336985990834414-MICROSCOPE 2.mp4,MICROSCOPE3,F_02_053
P11,32614188670872335-EXPECT.mp4,EXPECT,F_02_068
P11,9323663549850323-YOURSELF.mp4,YOURSELF,E_02_081
P11,2165406961661216-ROLL.mp4,ROLL,E_03_011
P11,8491701758363834-SCREAM.mp4,SCREAM,E_03_027
P11,9518553874469935-CHEEK.mp4,CHEEK,G_03_052
P11,978089590876015-TAKE.mp4,TAKE,G_01_093
P11,8800911179761519-ROLL UP_SLEEVES.mp4,ROLLUPSLEEVES,H_03_034
P11,8910203970456518-PEAR.mp4,PEAR,F_02_006
P11,6856414881835842-PEEL 1.mp4,PEEL3,H_03_052
P11,3993509973700071-WHEEL.mp4,WHEEL,H_03_069
P11,37971796008266523-VALUE.mp4,VALUE,H_03_085
P11,6761918376863933-EARMUFFS.mp4,EARMUFFS,F_03_016
P11,12701041272646418-DOESNT MATTER.mp4,DOESNTMATTER,F_03_031
P11,19329898396549305-FLAG 2.mp4,FLAG2,G_02_092
P11,5079189807894475-FORM.mp4,FORM,G_03_023
P11,8006530145359738-HOOD.mp4,HOOD,H_03_104
P11,6993045499371506-FADE.mp4,FADE,J_02_053
P11,6420987572041703-OR.mp4,OR,F_03_081
P11,34536864857479577-ROAST.mp4,ROAST,J_02_038
P11,05265755616631451-SAUCE.mp4,SAUCE,F_01_054
P11,25059267132129714-CLEAN.mp4,CLEAN,E_03_082
P11,5129702343253348-TEND YOUR.mp4,TENDYOUR,G_03_032
P11,4643127346142468-WASH HANDS.mp4,WASHHANDS,F_01_056
P11,47191611838846326-BRIGHT.mp4,BRIGHT,F_03_028
P11,4501007718732275-ABOVE.mp4,ABOVE,NA
P11,9858119925122162-BARELY.mp4,BARELY,H_03_037
P11,2531329478038491-TEMPER BLOW UP.mp4,TEMPERBLOWUP,F_02_097
P11,6199435132568736-DIFFERENT SITUATION.mp4,DIFFERENTSITUATION,J_01_075
P11,16105176111290098-WRING.mp4,WRING,H_01_029
P11,03632084312801709-LETTER 2.mp4,LETTER2,NA
P11,6227924595575061-UPLOAD.mp4,UPLOAD,C_01_028
P11,7541090434427395-KNEEL.mp4,KNEEL,C_03_021
P11,24868222822500607-SHOWER.mp4,SHOWER,A_02_001
P11,9184459435362722-MICROWAVE.mp4,MICROWAVE,A_02_043
P11,9609863096260169-BALLOON.mp4,BALLOON,A_02_086
P11,18105285920990188-SHEEP.mp4,SHEEP,A_02_010
P11,48684101280979974-NECKLACE.mp4,NECKLACE1,A_02_072
P11,919198427407482-BED.mp4,BED1,A_03_037
P11,5613224311832317-SHY.mp4,SHY,B_01_040
P11,004403505972383037-CASTLE.mp4,CASTLE1,A_01_008
P11,19404729377743113-MONKEY.mp4,MONKEY,A_01_016
P11,31981530168185923-PARACHUTE.mp4,PARACHUTE1,A_01_021
P11,3737747355224301-PEPPER.mp4,PEPPER,A_02_085
P11,34077247424423907-GLOVE.mp4,GLOVE,A_02_087
P11,1448380350583336-GARAGE.mp4,GARAGE,A_03_022
P11,7322646663115284-AFRICA.mp4,AFRICA,A_02_082
P11,28293388728499624-HEAVEN.mp4,HEAVEN,A_02_075
P11,5019673213625344-SOUP.mp4,SOUP,A_01_039
P11,20627158929264766-WHIP.mp4,WHIP,A_03_077
P11,4655213896746917-HUNT.mp4,HUNT,B_01_025
P11,8599392477155936-PRINT.mp4,PRINT,B_01_045
P11,20252636417541803-STAIRS.mp4,STAIRS,A_03_048
P11,9828609678901463-STAR.mp4,STAR,A_03_087
P11,9152504941850548-BATH.mp4,BATH,B_01_019
P11,4786348192990668-THREE.mp4,THREE,B_01_044
P11,44882802943175326-LOOK APPEARANCE.mp4,LOOKAPPEARANCE,B_02_068
P11,21118821060465587-RAIN.mp4,RAIN,A_03_061
P11,27424831505579994-WORK.mp4,WORK,B_03_059
P11,976521974428546-RECORDING.mp4,RECORDING,B_03_089
P11,06006156166780885-VIDEOPHONE.mp4,VIDEOPHONE,B_01_039
P11,8409424827057428-WORM.mp4,WORM,B_03_014
P11,9625622118971418-HEALTH.mp4,HEALTH,B_02_083
P11,3183981707552783-AFTER.mp4,AFTER,B_02_030
P11,013513764386919869-PEOPLE.mp4,PEOPLE,C_01_009
P11,42697668493670005-DANCE.mp4,DANCE,B_02_063
P11,2982228806060243-TRAVEL.mp4,TRAVEL,B_02_089
P11,253697201644294-BASEMENT.mp4,BASEMENT,C_01_034
P11,38965896185501814-CHARACTER.mp4,CHARACTER,B_02_088
P11,3361235862176999-BORROW.mp4,BORROW,B_03_055
P11,9933444469916732-EAT 2.mp4,EAT2,B_03_082
P11,44136774660022393-THIEF 2.mp4,THIEF2,B_01_087
P11,06986204145037811-WHATEVER.mp4,WHATEVER,B_02_025
P11,10951997344351683-ZOOM IN.mp4,ZOOMIN,B_02_056
P11,26911920543192847-FOR.mp4,FOR,B_03_049
P11,31970884075221306-UGLY.mp4,UGLY,C_01_019
P11,3943700365377143-STAFF.mp4,STAFF,C_01_071
