Participant ID,Video file,Gloss,ASL-LEX Code
P33,2646584633492097-ESCALATE.mp4,ESCALATE,H_01_033
P33,8228841992836635-TOWEL.mp4,TOWEL,F_01_007
P33,2841284560214332-SINGLE.mp4,SINGLE,H_01_018
P33,49055096151686794-AWAY.mp4,AWAY,F_02_071
P33,6417802100169052-CANCEL.mp4,CANCEL1,F_03_083
P33,3291708831874882-GET INFORMATION_OUT_OF.mp4,GETINFORMATIONOUTOF,E_01_057
P33,8221640159025403-EARLY.mp4,EARLY,G_01_018
P33,009063994499207029-SLED 2.mp4,SLED2,G_02_027
P33,7410940964377708-PORCUPINE.mp4,PORCUPINE,G_01_033
P33,5927314798021934-EFFECT.mp4,EFFECT,G_02_044
P33,9377899064716586-LOVE.mp4,LOVE,G_01_068
P33,6058648865992875-FIT.mp4,FIT,E_02_007
P33,5670905628983753-INNOCENT.mp4,INNOCENT,G_02_062
P33,628588736491889-DAUGHTER.mp4,DAUGHTER,E_02_023
P33,5078790570399312-SAFE.mp4,SAFE,G_01_085
P33,7124932261855448-SUIT.mp4,SUIT,G_01_103
P33,11699917353944511-WINDY.mp4,WINDY,G_02_080
P33,7426465985678312-FINGER.mp4,FINGER,G_02_097
P33,09916800748241172-FUN.mp4,FUN,E_02_057
P33,4885441598104865-MISS.mp4,MISS,G_02_049
P33,49029699377846314-GATE CLOSE.mp4,GATECLOSE,E_02_073
P33,610049012486573-STILL.mp4,STILL,G_02_085
P33,7036076708506829-DINNER.mp4,DINNER1,G_03_044
P33,8437661652540198-RESTLESS.mp4,RESTLESS,E_03_003
P33,7469056292303489-RAISIN.mp4,RAISIN,E_03_019
P33,024694429217068103-JOURNEY.mp4,JOURNEY,E_03_037
P33,2215504926132208-DEDICATE 2.mp4,DEDICATE1,G_03_094
P33,08902981328446358-PLATFORM.mp4,PLATFORM,E_03_070
P33,11077818738004175-TO.mp4,TO,E_03_086
P33,776059509115353-CALCULATOR.mp4,CALCULATOR,E_03_103
P33,019861014139559874-CROWN.mp4,CROWN,F_01_016
P33,572706864091769-SHOOTING.mp4,SHOOTING,F_01_049
P33,018856090817386928-LAST WEEK.mp4,LASTWEEK,H_01_098
P33,42730406370701357-EDIT 2.mp4,EDIT2,F_01_068
P33,7227120680694643-MAD.mp4,MAD,F_01_084
P33,4452736479255144-I LOVE_YOU.mp4,ILOVEYOU,F_01_102
P33,4746070762266097-AVERAGE.mp4,AVERAGE,G_03_050
P33,03153012648712439-VOLUNTEER.mp4,VOLUNTEER,H_02_062
P33,5428580288823877-STAY.mp4,STAY,F_02_050
P33,6853109331766216-VANISH.mp4,VANISH,H_02_098
P33,9993821897701043-LUCK.mp4,LUCK,H_03_009
P33,29248395812856054-CLOSE DOOR.mp4,CLOSEDOOR,H_03_061
P33,5483203552432507-ALL OVER_BODY.mp4,ALLOVERBODY,H_03_078
P33,7541784772113553-AXE.mp4,AXE1,G_03_066
P33,305889506620461-HEAP.mp4,HEAP,H_03_096
P33,49554507294511385-ACQUIRE.mp4,ACQUIRE,H_01_034
P33,699109349745749-CULTURE.mp4,CULTURE,H_01_051
P33,6494211932950975-SHAME ON_YOU.mp4,SHAMEONYOU,H_01_066
P33,6481269154838756-NAKED.mp4,NAKED,H_01_087
P33,49226020568299234-BURP.mp4,BURP,F_03_009
P33,9528154173947192-TOPIC.mp4,TOPIC,H_01_103
P33,7703418367956458-STORY 2.mp4,STORY3,J_01_007
P33,04824207239283895-MANAGE.mp4,MANAGE,J_01_023
P33,6510613490489905-PROFOUNDLY DEAF.mp4,PROFOUNDLYDEAF,H_02_016
