Participant ID,Video file,Gloss,ASL-LEX Code
P11,8543446926119138-PICNIC.mp4,PICNIC,E_03_040
P11,7340652805575671-KANGAROO 3.mp4,KANGAROO1,K_02_012
P11,986033277728583-MOP 2.mp4,MOP2,K_02_064
P11,23988055272772701-PENIS.mp4,PENIS,F_03_095
P11,9277677084936913-EARTH.mp4,EARTH,C_03_002
P11,35851426109574547-BOOTS.mp4,BOOTS2,C_03_019
P11,42151962709712754-CARVE.mp4,CARVE,K_02_026
P11,8615609384279268-DOG 3.mp4,DOG3,K_01_055
P11,02533506049521228-SLICE 3.mp4,SLICE4,K_02_057
P11,6935446409947257-BLOW CANDLE_1.mp4,BLOWCANDLE1,K_01_070
P11,13789105358333797-NURSE.mp4,NURSE,C_03_065
P11,5000676807647162-THROW.mp4,THROW1,C_03_081
P11,3595603550310351-SWEATER 3.mp4,SWEATER1,K_02_090
P11,014185597849588616-GLOVES 4.mp4,GLOVES3,K_02_105
P11,4555288618827582-HELICOPTER 2.mp4,HELICOPTER1,K_02_004
P11,33639446595353717-DOLPHIN 2.mp4,DOLPHIN2,K_02_021
P11,25162884811010766-CROSS 3.mp4,CROSS2,K_03_028
P11,6072593098888408-STRAIN 1.mp4,STRAIN1,K_03_045
P11,6955720227329012-YEAH.mp4,YEAH,D_01_058
P11,25111790510667253-ARRIVE.mp4,ARRIVE,D_01_073
P11,7628184797758786-CAUSE.mp4,CAUSE,D_01_088
P11,9687081597071834-RUN FAUCET.mp4,RUNFAUCET,K_03_096
P11,8909158581024035-TRIM 1.mp4,TRIM2,K_03_111
P11,15931929677204293-STRETCH 2.mp4,STRETCH1,K_03_126
P11,7631007467061068-DIP 3.mp4,DIP3,K_02_052
P11,6593045247860081-DUCK 2.mp4,DUCK1,K_02_068
P11,7913819073539805-STOCKINGS.mp4,STOCKINGS,E_01_061
P11,9689943177012852-EAR.mp4,EAR,D_02_071
P11,2881529133537999-FIRETRUCK.mp4,FIRETRUCK,F_02_101
P11,8164441598673482-SLED 1.mp4,SLED1,F_01_010
P11,5230351927463617-ESCALATE.mp4,ESCALATE,H_01_033
P11,16599539144401065-FILE 2.mp4,FILE3,J_03_102
P11,9488148437843325-US.mp4,US,H_03_055
P11,010491997198803782-SEE SEE.mp4,SEESEE,J_03_004
P11,2868450170530843-BASKETBALL 2.mp4,BASKETBALL3,K_01_013
P11,27110163096289175-ARIZONA.mp4,ARIZONA,J_03_022
P11,8103182433471758-MINE.mp4,MINE,K_01_030
P11,0662192799664183-SAIL 2.mp4,SAIL2,K_01_048
P11,0961824677061136-HAWAII.mp4,HAWAII,J_03_054
P11,6441996441966049-PLUG 2.mp4,PLUG2,K_01_063
P11,6327605576093502-SHOULDER 3.mp4,SHOULDER2,K_01_078
P11,9800433237353836-BLUR.mp4,BLUR,J_03_088
P11,2413888801728492-CRUMPLE.mp4,CRUMPLE,K_01_124
P11,2819946540026357-BURY 1.mp4,BURY2,K_02_014
P11,8082431773481109-TIE 2.mp4,TIE2,K_02_029
P11,8736789884070004-HOODIE 1.mp4,HOODIE1,K_02_044
P11,903648914325847-TURKEY 2.mp4,TURKEY2,K_01_036
P11,3854277812795517-KNIGHT 2.mp4,KNIGHT3,K_01_053
P11,7207588585013727-SPREAD 3.mp4,SPREAD2,K_01_083
P11,7366940837174691-TOW 2.mp4,TOW3,K_01_098
P11,5753780490470004-BURY 3.mp4,BURY3,K_02_093
P11,09702131904887823-AWARD.mp4,AWARD,K_01_114
P11,42093837402571443-DOLPHIN 3.mp4,DOLPHIN3,K_03_032
P11,7429782253083059-SUNRISE.mp4,SUNRISE,H_03_089
P11,648363559934048-ARM 3.mp4,ARM3,K_02_002
P11,027884804207046976-COMB 2.mp4,COMB1,K_03_065
P11,9764181543661083-GROUP.mp4,GROUP,J_01_001
P11,08978115228975736-BITE ON_ARM.mp4,BITEONARM,K_03_082
P11,5252414789535589-HAT 2.mp4,HAT2,K_03_099
P11,5631089068281208-KNIGHT 3.mp4,KNIGHT4,K_02_034
P11,8951598446717279-POPULAR.mp4,POPULAR,J_01_016
P11,7865144686287886-DEPARTMENT.mp4,DEPARTMENT,C_02_033
P11,27691618583089395-FORK 2.mp4,FORK1,K_02_050
P11,9975973567022367-NUT 2.mp4,NUT2,K_02_066
P11,7750110153422656-WEAK.mp4,WEAK,C_02_065
P11,5096837308258306-FOUL.mp4,FOUL,J_01_049
P11,08403026246900147-ONE MORE_2.mp4,ONEMORE2,J_01_066
P11,9713430928103819-TWIRL.mp4,TWIRL,J_01_102
P11,22029025492474763-QM.mp4,QM,J_02_011
P11,564146713630256-POINT INDEX.mp4,POINTINDEX,K_02_083
P11,7376959392336226-SLIP.mp4,SLIP2,J_02_030
P11,21670640812113318-CALL 2.mp4,CALL2,J_02_048
P11,41579421019094553-GO.mp4,GO,C_03_056
P11,6033523024403669-SHOOT 2.mp4,SHOOT2,K_02_114
P11,9433070720856038-FORK 3.mp4,FORK2,K_03_003
P11,24437475145413878-TINY.mp4,TINY,K_03_019
P11,5332603758730681-ALL.mp4,ALL,C_03_088
P11,36136673206262326-COINS.mp4,COINS,D_01_018
P11,7012654228132358-ALL OVER.mp4,ALLOVER,J_02_064
P11,8519820468678287-MILK 2.mp4,MILK2,K_03_070
P11,8325767434469971-TRIANGLE.mp4,TRIANGLE,J_02_080
P11,12200866610984695-GET IN_BED.mp4,GETINBED,J_03_010
P11,5882381621176729-CAKE.mp4,CAKE,D_01_033
P11,9407685841797553-RABBIT 2.mp4,RABBIT2,K_03_119
P11,9220245536919829-PENNY.mp4,PENNY,D_01_049
P11,30715998278547674-DUCK.mp4,DUCK2,D_01_079
P11,36938644349320904-MOUTH.mp4,MOUTH,C_02_087
P11,9240285928470171-MEAT.mp4,MEAT1,D_02_022
P11,7917410285738629-VLOG.mp4,VLOG,J_03_027
P11,057782072480938806-CHEER.mp4,CHEER,J_03_060
P11,9639014243600763-GRAMMAR.mp4,GRAMMAR,J_03_078
P11,1601310430251266-DOWNLOAD.mp4,DOWNLOAD,C_03_046
P11,10465249671049892-TEACH.mp4,TEACH1,D_02_052
P11,2942594879321514-FINE 2.mp4,FINE2,D_02_067
P11,38129626421500484-VOICE.mp4,VOICE,C_03_061
P11,909411571612696-SWEATER 2.mp4,SWEATER2,K_01_008
P11,8803293533516114-WALK-TIGHTROPE-CL.mp4,WALK-TIGHTROPE-CL,K_01_024
P11,3724397433823383-BABY 2.mp4,BABY2,K_01_042
P11,10123783679812837-MYSELF.mp4,MYSELF,D_03_024
P11,6588306571726541-SHOCKED.mp4,SHOCKED,D_01_023
P11,21479093112818348-DECORATE 1.mp4,DECORATE1,K_01_073
