Participant ID,Video file,Gloss,ASL-LEX Code
P50,2535819600278013-RAKE.mp4,RAKE,D_03_021
P50,41666046500884324-CLEFTCHIN.mp4,CLEFTCHIN,E_01_054
P50,33236877728624803-HOLD TOGETHER.mp4,HOLDTOGETHER,E_02_003
P50,5363375023550534-COME OUT.mp4,COMEOUT,E_02_020
P50,5212147731959049-MISCHIEVOUS.mp4,MISCHIEVOUS,E_02_035
P50,6965942815489694-WADE.mp4,WADE2,H_01_036
P50,5495662896959985-ROLL UP_SLEEVES.mp4,ROLLUPSLEEVES,H_03_034
P50,42089511112531475-PEAR.mp4,PEAR,F_02_006
P50,9201508197686195-PEEL 1.mp4,PEEL3,H_03_052
P50,33307553287525593-WHEEL.mp4,WHEEL,H_03_069
P50,7340539990355031-VALUE.mp4,VALUE,H_03_085
P50,018639390424505242-EARMUFFS.mp4,EARMUFFS,F_03_016
P50,5416276656051826-DOESNT MATTER.mp4,DOESNTMATTER,F_03_031
P50,1995734554051627-FLAG 2.mp4,FLAG2,G_02_092
P50,7717651617620054-FORM.mp4,FORM,G_03_023
P50,522266685120677-HOOD.mp4,HOOD,H_03_104
P50,36694182385915486-ARTICULATE SIGN.mp4,ARTICULATESIGN,J_01_014
P50,6750647758647985-WHEELBARROW.mp4,WHEELBARROW,F_03_070
P50,6878284171937334-DEDICATE 1.mp4,DEDICATE2,F_03_085
P50,944644970755445-TRANSGENDER.mp4,TRANSGENDER,J_01_082
P50,7199140986089654-YES.mp4,YES,G_03_074
P50,6274329989657883-SOFTBALL.mp4,SOFTBALL,G_01_030
P50,3509918713998357-HEADCOLD.mp4,HEADCOLD,J_02_025
P50,44387616272089425-CROSS 2.mp4,CROSS3,H_01_007
P50,04268194927860791-HANDS.mp4,HANDS,G_01_065
P50,03367877792653151-COUCH 1.mp4,COUCH,G_02_013
P50,902216246371772-PINCH.mp4,PINCH1,H_01_095
P50,3742606204725496-LIFT.mp4,LIFT1,G_02_082
P50,4213219451197576-EIGHT.mp4,EIGHT,J_02_099
P50,303062409852368-WHALE.mp4,WHALE,G_03_013
P50,25855673911713617-HOLD HANDS.mp4,HOLDHANDS,H_02_075
P50,6090940087363164-SHORT PERSON.mp4,SHORTPERSON,H_02_092
P50,00638910065643028-INDEPENDENT.mp4,INDEPENDENT,J_03_040
P50,7461948665914548-SUCK THUMB.mp4,SUCKTHUMB,K_01_006
P50,21879134281078594-DRAG 2.mp4,DRAG2,K_01_022
P50,7761864306848558-AUTISM 2.mp4,AUTISM2,K_01_040
P50,356102482885404-COMFORTABLE.mp4,COMFORTABLE,H_03_058
P50,831398183060315-TOUCH.mp4,TOUCH,G_03_063
P50,9793170498873962-NECKLACE 2.mp4,NECKLACE3,K_01_071
P50,8526089563332875-THINK OBSESS.mp4,THINKOBSESS,G_03_079
P50,6525309229530509-CURL.mp4,CURL2,J_01_052
P50,9559157161622487-WOMAN 2.mp4,WOMAN2,K_01_101
P50,5133937834201301-INSIDE.mp4,INSIDE,H_01_047
P50,4190953371070085-BARK.mp4,BARK2,J_02_051
P50,18852605785613274-BLOW CANDLE_2.mp4,BLOWCANDLE2,K_02_022
P50,7752810540021087-HAIR 2.mp4,HAIR2,K_02_053
P50,33832568787600525-CONFUSED 2.mp4,CONFUSED2,J_02_067
P50,4848523577174484-HANG CLOTHES.mp4,HANGCLOTHES,K_02_069
P50,3699437165815187-ALL WAY.mp4,ALLWAY,H_01_084
P50,14948735613871889-SUNBATHE.mp4,SUNBATHE2,H_02_013
P50,6755326580150478-SHOULDER 2.mp4,SHOULDER3,K_03_006
P50,788242668917176-FIFTH.mp4,FIFTH,J_03_046
P50,7673606751622484-ATLANTA.mp4,ATLANTA,K_03_107
P50,5822028875328766-FORK 4.mp4,FORK4,K_01_027
P50,605844849557116-CREAM 2.mp4,CREAM2,K_01_046
P50,3554342258439329-VISIT.mp4,VISIT,H_03_080
P50,7251011346669138-CATCH BASEBALL.mp4,CATCHBASEBALL,K_02_058
P50,6476120884755538-DRIBBLE.mp4,DRIBBLE,K_02_074
P50,6429794119796708-CONDUCT 2.mp4,CONDUCT3,K_02_091
P50,16826977924594555-IRON 2.mp4,IRON3,K_02_106
P50,8185861186474825-PICKLE.mp4,PICKLE,H_03_098
P50,8272684885053381-HELICOPTER 3.mp4,HELICOPTER3,K_03_063
P50,10586606036809343-SHARPEN 2.mp4,SHARPEN3,K_03_097
P50,9480772071554835-VISION.mp4,VISION,J_01_025
P50,43480786673197147-GO AHEAD.mp4,GOAHEAD,J_01_041
P50,6015704399995061-MAJOR.mp4,MAJOR,J_01_057
P50,014976641747597386-OVERNIGHT.mp4,OVERNIGHT,J_01_076
P50,1155462194927761-CANCEL 2.mp4,CANCEL2,J_02_040
P50,9362990083138052-THIRD 2.mp4,THIRD2,J_02_072
P50,9769584773632254-GESTURE.mp4,GESTURE,J_03_086
P50,5075783829618497-CRASH PLANE.mp4,CRASHPLANE,K_01_034
P50,16236931144068523-LOBSTER 3.mp4,LOBSTER3,K_01_051
P50,6479982460850182-ELECTROCUTE.mp4,ELECTROCUTE,K_01_096
P50,9356185613228374-UNIVERSE.mp4,UNIVERSE,K_01_127
P50,9544939302402544-TIMEOUT.mp4,TIMEOUT,K_02_063
P50,953133071459259-BARK 3.mp4,BARK3,K_02_096
P50,20073377297137962-CREWCUT.mp4,CREWCUT,K_02_127
P50,40400254093593224-SCARF 2.mp4,SCARF4,K_03_085
P50,1995063017303209-FROWN 1.mp4,FROWN2,F_02_057
P50,7854566898531721-SAIL.mp4,SAIL1,D_01_074
P50,49724316634466303-PLIERS.mp4,PLIERS,D_01_032
P50,6619531383480868-DIVE.mp4,DIVE,D_02_029
P50,7284746738597982-ART.mp4,ART,C_01_075
P50,5641512812026062-DRUNK.mp4,DRUNK,C_03_077
P50,8571069060259884-LIVE.mp4,LIVE1,B_03_061
P50,86988303809673-ROOSTER.mp4,ROOSTER,A_03_051
P50,018792352692130976-DEEP.mp4,DEEP,C_03_006
P50,6328781532196674-TRUE.mp4,TRUE,D_03_038
P50,6856243361993741-MATH.mp4,MATH,A_03_027
P50,1389389020459244-MANY.mp4,MANY,D_03_065
P50,9910510135656934-EMAIL.mp4,EMAIL,B_03_083
P50,3098607539628562-BOY.mp4,BOY,B_02_090
P50,5328243046699883-COUGH.mp4,COUGH,C_02_071
P50,6101442006143865-BAR.mp4,BAR,A_03_072
P50,16008973698421536-SHOP.mp4,SHOP1,D_03_058
P50,7896161001201745-POWER.mp4,POWER,C_03_069
P50,3897487502121615-FROM.mp4,FROM,D_01_059
P50,8133817031037549-ABOUT 2.mp4,ABOUT2,B_02_003
P50,10667360637258794-SLEEP.mp4,SLEEP,B_03_037
P50,8276850887910792-LOOK FOR.mp4,LOOKFOR,B_03_045
P50,8956011813055855-INJECT.mp4,INJECT,D_03_009
P50,9311104454654848-BEAR.mp4,BEAR,D_03_063
P50,05642494807341181-ACCIDENT.mp4,ACCIDENT,B_02_059
P50,31011518069836197-BABY.mp4,BABY1,C_01_017
P50,11992711665932054-BEDROOM.mp4,BEDROOM,D_01_056
P50,6842760193004458-WATER.mp4,WATER,A_02_031
P50,42623454470993094-PRISON.mp4,PRISON,A_01_090
P50,23108216515746882-SENTENCE.mp4,SENTENCE1,NA
P50,6444120005069214-HIGH SCHOOL.mp4,HIGHSCHOOL,C_02_060
P50,7729149231203964-HEADPHONES.mp4,HEADPHONES,C_01_054
P50,20135829183793597-BIRTHDAY.mp4,BIRTHDAY,D_01_054
P50,38749827044554674-WARM.mp4,WARM,B_02_047
P50,17656377523560773-COLD.mp4,COLD,C_02_068
P50,8375426459415536-GRADUATE.mp4,GRADUATE,B_03_081
P50,49438667055562413-ONION.mp4,ONION,A_03_038
P50,668174960876295-VIBRATE.mp4,VIBRATE,J_02_035
P50,8559046556579597-ENEMY.mp4,ENEMY,E_02_045
P50,9422075236927503-SOMETHING.mp4,SOMETHING,G_01_009
P50,2888743782693386-AUTOMATIC.mp4,AUTOMATIC,J_01_048
P50,8999630890498347-BOW.mp4,BOW1,F_03_065
P50,651747820061503-MEMORIZE MEMORIZE.mp4,MEMORIZEMEMORIZE,E_03_010
P50,5960125367038287-INTERVIEW.mp4,INTERVIEW,H_02_054
P50,4818769620361514-EXPLODE.mp4,EXPLODE,H_01_053
P50,9497564131862759-PANCAKE.mp4,PANCAKE,G_03_068
P50,7004862321483691-MIX.mp4,MIX1,H_02_010
P50,6040556163514306-PLACE.mp4,PLACE,G_01_029
P50,5510822299428495-OSTRICH.mp4,OSTRICH,F_03_098
P50,2832591951467307-TUBE TOP.mp4,TUBETOP,E_01_067
P50,6132172144706118-JELLYFISH.mp4,JELLYFISH,G_03_049
P50,07971856874185823-ACCENT.mp4,ACCENT,E_01_073
P50,37679157166685084-LEAD.mp4,LEAD,J_01_046
P50,9956288135767355-TISSUE.mp4,TISSUE,G_02_032
P50,9629618140146881-DENT.mp4,DENT,H_02_030
P50,13769138665846503-LOCK.mp4,LOCK1,H_02_017
P50,8113104856453348-NET.mp4,NET,G_02_021
P50,5102362376663689-MENTION.mp4,MENTION,J_03_012
P50,03374554101337668-FOREST.mp4,FOREST,G_01_038
P50,7002616518490907-FADE.mp4,FADE,J_02_053
P50,9842522368766506-BREAK DOWN.mp4,BREAKDOWN1,F_01_030
P50,07770016432190952-MUSHROOM.mp4,MUSHROOM,E_02_089
P50,23676103441911467-INSTINCT.mp4,INSTINCT,NA
P50,24475268313659937-CLIP.mp4,CLIP,J_01_083
P50,9891464609515404-HONK.mp4,HONK,H_01_074
P50,9905670745944586-EXAMPLE.mp4,EXAMPLE,G_02_024
P50,7882190991680063-TONGUE.mp4,TONGUE,G_03_057
P50,627814565750874-RELEASE.mp4,RELEASE,E_03_059
P50,8790592462072713-RESULT.mp4,RESULT,J_01_039
P50,6586100703716853-MEGAPHONE.mp4,MEGAPHONE,G_03_102
P50,49541743117941595-PRACTICE.mp4,PRACTICE,F_03_002
P50,25239128768395425-ARREST.mp4,ARREST1,H_03_074
P50,7100746292840543-PLAYERS.mp4,PLAYERS,G_03_062
P50,0719799410267925-ADMIT.mp4,ADMIT,J_02_062
P50,6842872304275744-TUESDAY.mp4,TUESDAY,J_03_087
P50,23772686403669718-NEAR.mp4,NEAR,G_01_014
P50,43781616029123405-DOUBLE.mp4,DOUBLE,H_03_084
P50,8447185576012382-UPSET.mp4,UPSET1,H_03_047
P50,06810048146326841-PARAGRAPH.mp4,PARAGRAPH,E_02_090
P50,4485627564805903-OPPORTUNITY.mp4,OPPORTUNITY,J_02_090
P50,04735302061205893-ERASE.mp4,ERASE1,J_03_085
P50,677369465317802-MOTIVATION.mp4,MOTIVATION1,G_03_037
P50,8570171153413646-NOT.mp4,NOT,E_01_100
P50,9306873840068512-REDUCE.mp4,REDUCE,E_01_042
P50,928754171543865-OR.mp4,OR,F_03_081
P50,858498219158083-ROAST.mp4,ROAST,J_02_038
P50,8516639831910275-SAUCE.mp4,SAUCE,F_01_054
P50,7073670818600819-CLEAN.mp4,CLEAN,E_03_082
P50,7070745904430675-TEND YOUR.mp4,TENDYOUR,G_03_032
P50,9331659151054494-WASH HANDS.mp4,WASHHANDS,F_01_056
P50,3350017460361403-BRIGHT.mp4,BRIGHT,F_03_028
P50,34493168805554775-ABOVE.mp4,ABOVE,NA
P50,8425923651652811-BARELY.mp4,BARELY,H_03_037
P50,15078221510517653-TEMPER BLOW UP.mp4,TEMPERBLOWUP,F_02_097
P50,6566545850959853-DIFFERENT SITUATION.mp4,DIFFERENTSITUATION,J_01_075
P50,25899831210027013-SAUSAGE.mp4,SAUSAGE,F_03_088
P50,13550783986714032-STAND-UP.mp4,STAND-UP,J_03_070
P50,875626359034485-GUILLOTINE.mp4,GUILLOTINE1,F_01_093
P50,13807673496206418-TECHNOLOGY.mp4,TECHNOLOGY,E_03_017
P50,8590520047343684-COOL.mp4,COOL1,H_03_032
P50,05231158450531859-WRING.mp4,WRING,H_01_029
P50,7570270121402505-LETTER 2.mp4,LETTER2,NA
P50,794307536548041-UPLOAD.mp4,UPLOAD,C_01_028
P50,3737836700674648-KNEEL.mp4,KNEEL,C_03_021
P50,11923035667599202-EYEGLASSES.mp4,EYEGLASSES,A_01_012
P50,4035627145402494-POLICEMAN.mp4,POLICEMAN1,A_01_052
P50,42590666085067763-WOLF.mp4,WOLF,A_01_049
P50,10608761894687757-WANDER.mp4,WANDER,A_01_019
P50,828024897956372-SHOWER.mp4,SHOWER,A_02_001
P50,011312788310507527-MICROWAVE.mp4,MICROWAVE,A_02_043
P50,18164870196742688-BALLOON.mp4,BALLOON,A_02_086
P50,10124533960061144-SHEEP.mp4,SHEEP,A_02_010
P50,6127600638271071-NECKLACE.mp4,NECKLACE1,A_02_072
P50,1248507910408927-BED.mp4,BED1,A_03_037
P50,8606912234629374-SHY.mp4,SHY,B_01_040
P50,05218831183803374-CASTLE.mp4,CASTLE1,A_01_008
P50,4185441589753509-MONKEY.mp4,MONKEY,A_01_016
