Participant ID,Video file,Gloss,ASL-LEX Code
P1,0033742275375785447-INFLUENCE.mp4,INFLUENCE,H_02_031
P1,8068093518563271-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P1,13621431540213602-SMOOTH.mp4,SMOOTH,H_02_101
P1,7090729284366466-DOWNHILL.mp4,DOWNHILL,H_03_012
P1,7480838717347633-SOCIAL.mp4,SOCIAL,H_03_030
P1,7448818785190525-CAPTURE.mp4,CAPTURE,H_03_048
P1,02551571232229133-PONDER.mp4,PONDER,H_01_043
P1,2381384470099226-MAPLE.mp4,MAPLE,H_03_064
P1,9037793072145501-TOTAL.mp4,TOTAL,H_01_071
P1,9060451576078816-COOL 3.mp4,COOL3,H_03_099
P1,001428415918161674-IMPROVE.mp4,IMPROVE,H_02_003
P1,1676037390807208-GREET.mp4,GREET1,J_01_042
P1,03369501517929252-PROPOSE.mp4,PROPOSE,H_02_026
P1,36286598060839914-TOSS OUT.mp4,TOSSOUT,H_02_037
P1,6508465822424006-THANK YOU.mp4,THANKYOU,H_02_053
P1,23746553103054158-PRECIOUS.mp4,PRECIOUS,H_02_071
P1,5880724478842327-PARANOID.mp4,PARANOID,J_02_021
P1,6585783944135442-EXPERIMENT.mp4,EXPERIMENT,H_03_002
P1,7054386695414354-STORY 3.mp4,STORY1,H_03_007
P1,07792809391288658-SQUEEZE.mp4,SQUEEZE,H_03_019
P1,7958435331951532-REMOVE.mp4,REMOVE,J_02_092
P1,9533248897839621-BETWEEN.mp4,BETWEEN,J_03_003
P1,81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,6743634201232205-BULLSHIT.mp4,BULLSHIT,J_03_053
P1,4923163326429678-WHISPER.mp4,WHISPER,H_03_075
P1,4066959996902433-THERAPY.mp4,THERAPY,H_03_088
P1,6742655874522336-COMMUNITY.mp4,COMMUNITY,J_01_015
P1,2002285518954443-TURN.mp4,TURN,J_01_065
P1,5064877659011977-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P1,7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,5837296033724944-LEND.mp4,LEND,J_01_088
P1,8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,19379537971333316-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P1,031670126370264784-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P1,038446216989295845-WIDE.mp4,WIDE,J_02_052
P1,9076828716002219-PEEL 2.mp4,PEEL1,K_01_052
P1,6750594223002664-FLOAT 3.mp4,FLOAT1,K_01_082
P40,4713001664096925-INFLUENCE.mp4,INFLUENCE,H_02_031
P40,4499250795706189-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P40,8801673159859185-SMOOTH.mp4,SMOOTH,H_02_101
P40,3237841089626472-DOWNHILL.mp4,DOWNHILL,H_03_012
P40,2501721560408141-SOCIAL.mp4,SOCIAL,H_03_030
P40,2746482938137922-CAPTURE.mp4,CAPTURE,H_03_048
P40,7476109931780017-PONDER.mp4,PONDER,H_01_043
P40,26442801372084057-TOTAL.mp4,TOTAL,H_01_071
P40,613903843341741-COOL 3.mp4,COOL3,H_03_099
P40,047964805851413495-IMPROVE.mp4,IMPROVE,H_02_003
P40,9778046529233306-GREET.mp4,GREET1,J_01_042
P40,3909940550052129-PROPOSE.mp4,PROPOSE,H_02_026
P40,19744460835584432-TOSS OUT.mp4,TOSSOUT,H_02_037
P40,7535449770372906-THANK YOU.mp4,THANKYOU,H_02_053
P40,8331521549475343-PRECIOUS.mp4,PRECIOUS,H_02_071
P40,9119750137106359-PARANOID.mp4,PARANOID,J_02_021
P40,39878139372685606-EXPERIMENT.mp4,EXPERIMENT,H_03_002
P40,5819018923811163-ARTICLE.mp4,ARTICLE,J_02_041
P40,4883233656549113-STORY 3.mp4,STORY1,H_03_007
P40,09913910553280747-REMOVE.mp4,REMOVE,J_02_092
P40,23935932871880738-BETWEEN.mp4,BETWEEN,J_03_003
P40,30802284724627316-TOY 3.mp4,TOY1,H_03_070
P40,7742371822103638-SPICY.mp4,SPICY,J_03_036
P40,02362800594599035-BULLSHIT.mp4,BULLSHIT,J_03_053
P40,9326067198560057-WHISPER.mp4,WHISPER,H_03_075
P40,26831740738029275-THERAPY.mp4,THERAPY,H_03_088
P40,4709219515950245-COMMUNITY.mp4,COMMUNITY,J_01_015
P40,5666202221838486-TURN.mp4,TURN,J_01_065
P40,23509015263340394-CASTLE 2.mp4,CASTLE2,K_01_017
P40,5224289762112848-LEND.mp4,LEND,J_01_088
P40,026708400894418727-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P40,28041608305216026-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P40,11167211155706291-WIDE.mp4,WIDE,J_02_052
P40,30070654019768583-PEEL 2.mp4,PEEL1,K_01_052
P40,41738678001523555-DEVOUR.mp4,DEVOUR,K_01_047
P40,784442858510149-PILLOW 2.mp4,PILLOW2,K_01_097
P40,08028498244023075-FLASHLIGHT 3.mp4,FLASHLIGHT2,K_01_057
P40,569252532013591-LIGHT 2.mp4,LIGHT,K_01_102
P40,3635703251583551-GLASS 3.mp4,GLASS1,K_02_059
P40,461256999845691-ENVELOPE 5.mp4,ENVELOPE3,K_02_107
P40,3965534717514636-KNITTING 3.mp4,KNITTING1,K_03_013
P40,11938517772299284-SMILE 2.mp4,SMILE2,K_03_023
P40,3414971948885017-SCREWDRIVER 2.mp4,SCREWDRIVER2,K_03_041
P40,7866479770462362-CLOUD 4.mp4,CLOUD3,K_03_059
P40,736053532553147-CRACKER 2.mp4,CRACKER2,K_03_093
P40,07995519195035183-CROSS.mp4,CROSS1,C_01_067
P40,161397688937315-RAZOR 2.mp4,RAZOR2,K_03_103
P40,5685505516650793-CHERRY.mp4,CHERRY2,C_01_083
P40,46721838510936897-JACKET.mp4,JACKET1,C_02_008
P40,9249941273755868-FRUIT.mp4,FRUIT,C_02_083
P40,24975725380114233-WOOD.mp4,WOOD,C_03_031
P40,4614534315577101-NOW.mp4,NOW,C_03_062
P40,1780082548619053-SOUTH.mp4,SOUTH,C_02_029
P40,6904994586261741-GOSSIP.mp4,GOSSIP,D_01_029
P40,7596782937972923-TEST.mp4,TEST,D_01_060
P40,8006343369425069-TEETH.mp4,TEETH,D_01_040
P40,5410039699158458-KID.mp4,KID,C_03_057
P40,16884356585373195-EASY.mp4,EASY,D_01_070
P40,5739657937248839-MATCH.mp4,MATCH,D_01_050
P40,7886729880176198-FAUCET.mp4,FAUCET,D_01_065
P40,5307030948600251-WIFE.mp4,WIFE,D_03_025
P40,182409169478295-AMAZING.mp4,AMAZING,D_02_093
P40,3534400142419516-TOOTHBRUSH.mp4,TOOTHBRUSH,D_03_073
P40,6833661881907038-DOWNSIZE.mp4,DOWNSIZE1,C_01_055
P40,20127670054735236-AVOID.mp4,AVOID,E_01_040
P40,599008798019109-GERMANY.mp4,GERMANY,D_02_088
P40,835941664310544-LET ME_SEE.mp4,LETMESEE,E_01_092
P40,17556925442961546-BUDGET.mp4,BUDGET,E_01_099
P40,45974359533467624-WASH 1.mp4,WASH1,E_01_033
P40,9246436366130377-FACE.mp4,FACE,E_01_053
P40,2863257536366659-TICKET.mp4,TICKET,E_02_029
P40,6207041749303615-FREEDOM.mp4,FREEDOM,E_02_001
P40,2111386793579384-BUSY.mp4,BUSY,E_02_040
P40,26689261591142355-PROOF.mp4,PROOF,E_02_019
P40,48605335562768315-DRIVE.mp4,DRIVE,E_02_053
P40,1434349775005772-PIZZA 2.mp4,PIZZA2,E_02_085
P40,4716209539695517-SHARE.mp4,SHARE,E_02_101
P40,15583842324081232-ON.mp4,ON,E_03_004
P40,01575906812099359-TRUTH.mp4,TRUTH,E_03_015
P40,8441043604725313-FUNNY.mp4,FUNNY,E_03_038
P40,752385671850688-SKIN.mp4,SKIN,F_01_091
P40,29515855219404497-ORANGE EYES.mp4,ORANGEEYES,E_03_087
P40,08105598822367299-ANSWER.mp4,ANSWER,E_03_065
P40,9337064031272435-MELT.mp4,MELT,F_01_050
P40,6911483999978041-SUCK.mp4,SUCK,F_01_012
P40,6735558330423335-GRAY.mp4,GRAY,F_01_080
P40,05804557658914389-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036
P40,3034247461648141-MAILMAN.mp4,MAILMAN,F_02_082
P40,119693515616218-WILL.mp4,WILL,F_03_025
P40,48852938778695965-LIKE.mp4,LIKE,F_03_063
P40,2157720030733732-DRY.mp4,DRY,F_03_005
P40,746884857630183-DICTIONARY.mp4,DICTIONARY,F_03_035
P40,9079150432920042-RED FACED.mp4,REDFACED,F_03_030
P40,9057593060657476-Q TIP.mp4,QTIP,F_03_074
P40,2801327557552975-THINK PENETRATE.mp4,THINKPENETRATE,G_01_039
P40,9067099373014491-CHOKE.mp4,CHOKE,G_01_079
P40,7838187946810775-TOGETHER.mp4,TOGETHER,G_01_097
P40,8110284429664787-COMPASS.mp4,COMPASS,G_02_012
P40,7170327719525225-INSPIRE.mp4,INSPIRE,G_02_051
P40,5459254713530837-STAMP 1.mp4,STAMP1,G_02_098
P40,16831173387324583-STRONG.mp4,STRONG,G_03_027
P40,6904871228501732-FAINT.mp4,FAINT,G_03_046
P40,902671562034884-EVIDENCE.mp4,EVIDENCE,G_03_103
P40,4155326382090698-DISCONNECT.mp4,DISCONNECT,H_01_017
P40,7757020413685858-INVISIBLE.mp4,INVISIBLE,G_03_078
P40,10538812985245771-CHEW 1.mp4,CHEW2,G_02_091
